domain,variable,scenario,region,year,value,unit,branch_leaf,branch_path
power,Capacity,Baseline Simulation,Myanmar,2020,0.0,GW,Biomass Other_IDEast,Transformation\Centralized Electricity Generation\Processes\Biomass Other_IDEast
power,Capacity,Baseline Simulation,Myanmar,2030,0.0,GW,Biomass Other_IDEast,Transformation\Centralized Electricity Generation\Processes\Biomass Other_IDEast
power,Capacity,Baseline Simulation,Myanmar,2040,0.0,GW,Biomass Other_IDEast,Transformation\Centralized Electricity Generation\Processes\Biomass Other_IDEast
power,Capacity,Baseline Simulation,Myanmar,2050,0.0,GW,Biomass Other_IDEast,Transformation\Centralized Electricity Generation\Processes\Biomass Other_IDEast
power,Capacity,Baseline Simulation,Myanmar,2060,0.0,GW,Biomass Other_IDEast,Transformation\Centralized Electricity Generation\Processes\Biomass Other_IDEast
power,Capacity,Baseline Simulation,Philippines,2010,0.0,GW,Biomass Other_IDEast,Transformation\Centralized Electricity Generation\Processes\Biomass Other_IDEast
power,Capacity,Baseline Simulation,Philippines,2020,0.0,GW,Biomass Other_IDEast,Transformation\Centralized Electricity Generation\Processes\Biomass Other_IDEast
power,Capacity,Baseline Simulation,Philippines,2030,0.0,GW,Biomass Other_IDEast,Transformation\Centralized Electricity Generation\Processes\Biomass Other_IDEast
power,Capacity,Baseline Simulation,Philippines,2040,0.0,GW,Biomass Other_IDEast,Transformation\Centralized Electricity Generation\Processes\Biomass Other_IDEast
power,Capacity,Baseline Simulation,Philippines,2050,0.0,GW,Biomass Other_IDEast,Transformation\Centralized Electricity Generation\Processes\Biomass Other_IDEast
power,Capacity,Baseline Simulation,Philippines,2060,0.0,GW,Biomass Other_IDEast,Transformation\Centralized Electricity Generation\Processes\Biomass Other_IDEast
power,Capacity,Baseline Simulation,Singapore,2010,0.0,GW,Biomass Other_IDEast,Transformation\Centralized Electricity Generation\Processes\Biomass Other_IDEast
power,Capacity,Baseline Simulation,Singapore,2020,0.0,GW,Biomass Other_IDEast,Transformation\Centralized Electricity Generation\Processes\Biomass Other_IDEast
power,Capacity,Baseline Simulation,Singapore,2030,0.0,GW,Biomass Other_IDEast,Transformation\Centralized Electricity Generation\Processes\Biomass Other_IDEast
power,Capacity,Baseline Simulation,Singapore,2040,0.0,GW,Biomass Other_IDEast,Transformation\Centralized Electricity Generation\Processes\Biomass Other_IDEast
power,Capacity,Baseline Simulation,Singapore,2050,0.0,GW,Biomass Other_IDEast,Transformation\Centralized Electricity Generation\Processes\Biomass Other_IDEast
power,Capacity,Baseline Simulation,Singapore,2060,0.0,GW,Biomass Other_IDEast,Transformation\Centralized Electricity Generation\Processes\Biomass Other_IDEast
power,Capacity,Baseline Simulation,Thailand,2010,0.0,GW,Biomass Other_IDEast,Transformation\Centralized Electricity Generation\Processes\Biomass Other_IDEast
power,Capacity,Baseline Simulation,Thailand,2020,0.0,GW,Biomass Other_IDEast,Transformation\Centralized Electricity Generation\Processes\Biomass Other_IDEast
power,Capacity,Baseline Simulation,Thailand,2030,0.0,GW,Biomass Other_IDEast,Transformation\Centralized Electricity Generation\Processes\Biomass Other_IDEast
power,Capacity,Baseline Simulation,Thailand,2040,0.0,GW,Biomass Other_IDEast,Transformation\Centralized Electricity Generation\Processes\Biomass Other_IDEast
power,Capacity,Baseline Simulation,Thailand,2050,0.0,GW,Biomass Other_IDEast,Transformation\Centralized Electricity Generation\Processes\Biomass Other_IDEast
power,Capacity,Baseline Simulation,Thailand,2060,0.0,GW,Biomass Other_IDEast,Transformation\Centralized Electricity Generation\Processes\Biomass Other_IDEast
power,Capacity,Baseline Simulation,Vietnam,2010,0.0,GW,Biomass Other_IDEast,Transformation\Centralized Electricity Generation\Processes\Biomass Other_IDEast
power,Capacity,Baseline Simulation,Vietnam,2020,0.0,GW,Biomass Other_IDEast,Transformation\Centralized Electricity Generation\Processes\Biomass Other_IDEast
power,Capacity,Baseline Simulation,Vietnam,2030,0.0,GW,Biomass Other_IDEast,Transformation\Centralized Electricity Generation\Processes\Biomass Other_IDEast
power,Capacity,Baseline Simulation,Vietnam,2040,0.0,GW,Biomass Other_IDEast,Transformation\Centralized Electricity Generation\Processes\Biomass Other_IDEast
power,Capacity,Baseline Simulation,Vietnam,2050,0.0,GW,Biomass Other_IDEast,Transformation\Centralized Electricity Generation\Processes\Biomass Other_IDEast
power,Capacity,Baseline Simulation,Vietnam,2060,0.0,GW,Biomass Other_IDEast,Transformation\Centralized Electricity Generation\Processes\Biomass Other_IDEast
power,Capacity,Baseline Simulation,Brunei,2010,0.0,GW,Biogas_IDJW,Transformation\Centralized Electricity Generation\Processes\Biogas_IDJW
power,Capacity,Baseline Simulation,Brunei,2020,0.0,GW,Biogas_IDJW,Transformation\Centralized Electricity Generation\Processes\Biogas_IDJW
power,Capacity,Baseline Simulation,Brunei,2030,0.0,GW,Biogas_IDJW,Transformation\Centralized Electricity Generation\Processes\Biogas_IDJW
power,Capacity,Baseline Simulation,Brunei,2040,0.0,GW,Biogas_IDJW,Transformation\Centralized Electricity Generation\Processes\Biogas_IDJW
power,Capacity,Baseline Simulation,Brunei,2050,0.0,GW,Biogas_IDJW,Transformation\Centralized Electricity Generation\Processes\Biogas_IDJW
power,Capacity,Baseline Simulation,Brunei,2060,0.0,GW,Biogas_IDJW,Transformation\Centralized Electricity Generation\Processes\Biogas_IDJW
power,Capacity,Baseline Simulation,Cambodia,2010,0.0,GW,Biogas_IDJW,Transformation\Centralized Electricity Generation\Processes\Biogas_IDJW
power,Capacity,Baseline Simulation,Cambodia,2020,0.0,GW,Biogas_IDJW,Transformation\Centralized Electricity Generation\Processes\Biogas_IDJW
power,Capacity,Baseline Simulation,Cambodia,2030,0.0,GW,Biogas_IDJW,Transformation\Centralized Electricity Generation\Processes\Biogas_IDJW
power,Capacity,Baseline Simulation,Cambodia,2040,0.0,GW,Biogas_IDJW,Transformation\Centralized Electricity Generation\Processes\Biogas_IDJW
power,Capacity,Baseline Simulation,Cambodia,2050,0.0,GW,Biogas_IDJW,Transformation\Centralized Electricity Generation\Processes\Biogas_IDJW
power,Capacity,Baseline Simulation,Cambodia,2060,0.0,GW,Biogas_IDJW,Transformation\Centralized Electricity Generation\Processes\Biogas_IDJW
power,Capacity,Baseline Simulation,Indonesia,2010,0.0,GW,Biogas_IDJW,Transformation\Centralized Electricity Generation\Processes\Biogas_IDJW
power,Capacity,Baseline Simulation,Indonesia,2020,0.002,GW,Biogas_IDJW,Transformation\Centralized Electricity Generation\Processes\Biogas_IDJW
power,Capacity,Baseline Simulation,Indonesia,2030,0.048157569774,GW,Biogas_IDJW,Transformation\Centralized Electricity Generation\Processes\Biogas_IDJW
power,Capacity,Baseline Simulation,Indonesia,2040,0.246157569774,GW,Biogas_IDJW,Transformation\Centralized Electricity Generation\Processes\Biogas_IDJW
power,Capacity,Baseline Simulation,Indonesia,2050,0.533157569774,GW,Biogas_IDJW,Transformation\Centralized Electricity Generation\Processes\Biogas_IDJW
power,Capacity,Baseline Simulation,Indonesia,2060,0.822157569774,GW,Biogas_IDJW,Transformation\Centralized Electricity Generation\Processes\Biogas_IDJW
power,Capacity,Baseline Simulation,Laos,2010,0.0,GW,Biogas_IDJW,Transformation\Centralized Electricity Generation\Processes\Biogas_IDJW
power,Capacity,Baseline Simulation,Laos,2020,0.0,GW,Biogas_IDJW,Transformation\Centralized Electricity Generation\Processes\Biogas_IDJW
power,Capacity,Baseline Simulation,Laos,2030,0.0,GW,Biogas_IDJW,Transformation\Centralized Electricity Generation\Processes\Biogas_IDJW
power,Capacity,Baseline Simulation,Laos,2040,0.0,GW,Biogas_IDJW,Transformation\Centralized Electricity Generation\Processes\Biogas_IDJW
power,Capacity,Baseline Simulation,Laos,2050,0.0,GW,Biogas_IDJW,Transformation\Centralized Electricity Generation\Processes\Biogas_IDJW
power,Capacity,Baseline Simulation,Laos,2060,0.0,GW,Biogas_IDJW,Transformation\Centralized Electricity Generation\Processes\Biogas_IDJW
power,Capacity,Baseline Simulation,Malaysia,2010,0.0,GW,Biogas_IDJW,Transformation\Centralized Electricity Generation\Processes\Biogas_IDJW
power,Capacity,Baseline Simulation,Malaysia,2020,0.0,GW,Biogas_IDJW,Transformation\Centralized Electricity Generation\Processes\Biogas_IDJW
power,Capacity,Baseline Simulation,Malaysia,2030,0.0,GW,Biogas_IDJW,Transformation\Centralized Electricity Generation\Processes\Biogas_IDJW
power,Capacity,Baseline Simulation,Malaysia,2040,0.0,GW,Biogas_IDJW,Transformation\Centralized Electricity Generation\Processes\Biogas_IDJW
power,Capacity,Baseline Simulation,Malaysia,2050,0.0,GW,Biogas_IDJW,Transformation\Centralized Electricity Generation\Processes\Biogas_IDJW
power,Capacity,Baseline Simulation,Malaysia,2060,0.0,GW,Biogas_IDJW,Transformation\Centralized Electricity Generation\Processes\Biogas_IDJW
power,Capacity,Baseline Simulation,Myanmar,2010,0.0,GW,Biogas_IDJW,Transformation\Centralized Electricity Generation\Processes\Biogas_IDJW
power,Capacity,Baseline Simulation,Myanmar,2020,0.0,GW,Biogas_IDJW,Transformation\Centralized Electricity Generation\Processes\Biogas_IDJW
power,Capacity,Baseline Simulation,Myanmar,2030,0.0,GW,Biogas_IDJW,Transformation\Centralized Electricity Generation\Processes\Biogas_IDJW
power,Capacity,Baseline Simulation,Myanmar,2040,0.0,GW,Biogas_IDJW,Transformation\Centralized Electricity Generation\Processes\Biogas_IDJW
power,Capacity,Baseline Simulation,Myanmar,2050,0.0,GW,Biogas_IDJW,Transformation\Centralized Electricity Generation\Processes\Biogas_IDJW
power,Capacity,Baseline Simulation,Myanmar,2060,0.0,GW,Biogas_IDJW,Transformation\Centralized Electricity Generation\Processes\Biogas_IDJW
power,Capacity,Baseline Simulation,Philippines,2010,0.0,GW,Biogas_IDJW,Transformation\Centralized Electricity Generation\Processes\Biogas_IDJW
power,Capacity,Baseline Simulation,Philippines,2020,0.0,GW,Biogas_IDJW,Transformation\Centralized Electricity Generation\Processes\Biogas_IDJW
power,Capacity,Baseline Simulation,Philippines,2030,0.0,GW,Biogas_IDJW,Transformation\Centralized Electricity Generation\Processes\Biogas_IDJW
power,Capacity,Baseline Simulation,Philippines,2040,0.0,GW,Biogas_IDJW,Transformation\Centralized Electricity Generation\Processes\Biogas_IDJW
power,Capacity,Baseline Simulation,Philippines,2050,0.0,GW,Biogas_IDJW,Transformation\Centralized Electricity Generation\Processes\Biogas_IDJW
power,Capacity,Baseline Simulation,Philippines,2060,0.0,GW,Biogas_IDJW,Transformation\Centralized Electricity Generation\Processes\Biogas_IDJW
power,Capacity,Baseline Simulation,Singapore,2010,0.0,GW,Biogas_IDJW,Transformation\Centralized Electricity Generation\Processes\Biogas_IDJW
power,Capacity,Baseline Simulation,Singapore,2020,0.0,GW,Biogas_IDJW,Transformation\Centralized Electricity Generation\Processes\Biogas_IDJW
power,Capacity,Baseline Simulation,Singapore,2030,0.0,GW,Biogas_IDJW,Transformation\Centralized Electricity Generation\Processes\Biogas_IDJW
power,Capacity,Baseline Simulation,Singapore,2040,0.0,GW,Biogas_IDJW,Transformation\Centralized Electricity Generation\Processes\Biogas_IDJW
power,Capacity,Baseline Simulation,Singapore,2050,0.0,GW,Biogas_IDJW,Transformation\Centralized Electricity Generation\Processes\Biogas_IDJW
power,Capacity,Baseline Simulation,Singapore,2060,0.0,GW,Biogas_IDJW,Transformation\Centralized Electricity Generation\Processes\Biogas_IDJW
power,Capacity,Baseline Simulation,Thailand,2010,0.0,GW,Biogas_IDJW,Transformation\Centralized Electricity Generation\Processes\Biogas_IDJW
power,Capacity,Baseline Simulation,Thailand,2020,0.0,GW,Biogas_IDJW,Transformation\Centralized Electricity Generation\Processes\Biogas_IDJW
power,Capacity,Baseline Simulation,Thailand,2030,0.0,GW,Biogas_IDJW,Transformation\Centralized Electricity Generation\Processes\Biogas_IDJW
power,Capacity,Baseline Simulation,Thailand,2040,0.0,GW,Biogas_IDJW,Transformation\Centralized Electricity Generation\Processes\Biogas_IDJW
power,Capacity,Baseline Simulation,Thailand,2050,0.0,GW,Biogas_IDJW,Transformation\Centralized Electricity Generation\Processes\Biogas_IDJW
power,Capacity,Baseline Simulation,Thailand,2060,0.0,GW,Biogas_IDJW,Transformation\Centralized Electricity Generation\Processes\Biogas_IDJW
power,Capacity,Baseline Simulation,Vietnam,2010,0.0,GW,Biogas_IDJW,Transformation\Centralized Electricity Generation\Processes\Biogas_IDJW
power,Capacity,Baseline Simulation,Vietnam,2020,0.0,GW,Biogas_IDJW,Transformation\Centralized Electricity Generation\Processes\Biogas_IDJW
power,Capacity,Baseline Simulation,Vietnam,2030,0.0,GW,Biogas_IDJW,Transformation\Centralized Electricity Generation\Processes\Biogas_IDJW
power,Capacity,Baseline Simulation,Vietnam,2040,0.0,GW,Biogas_IDJW,Transformation\Centralized Electricity Generation\Processes\Biogas_IDJW
power,Capacity,Baseline Simulation,Vietnam,2050,0.0,GW,Biogas_IDJW,Transformation\Centralized Electricity Generation\Processes\Biogas_IDJW
power,Capacity,Baseline Simulation,Vietnam,2060,0.0,GW,Biogas_IDJW,Transformation\Centralized Electricity Generation\Processes\Biogas_IDJW
power,Capacity,Baseline Simulation,Brunei,2010,0.0,GW,Biogas_IDSA,Transformation\Centralized Electricity Generation\Processes\Biogas_IDSA
power,Capacity,Baseline Simulation,Brunei,2020,0.0,GW,Biogas_IDSA,Transformation\Centralized Electricity Generation\Processes\Biogas_IDSA
power,Capacity,Baseline Simulation,Brunei,2030,0.0,GW,Biogas_IDSA,Transformation\Centralized Electricity Generation\Processes\Biogas_IDSA
power,Capacity,Baseline Simulation,Brunei,2040,0.0,GW,Biogas_IDSA,Transformation\Centralized Electricity Generation\Processes\Biogas_IDSA
power,Capacity,Baseline Simulation,Brunei,2050,0.0,GW,Biogas_IDSA,Transformation\Centralized Electricity Generation\Processes\Biogas_IDSA
power,Capacity,Baseline Simulation,Brunei,2060,0.0,GW,Biogas_IDSA,Transformation\Centralized Electricity Generation\Processes\Biogas_IDSA
power,Capacity,Baseline Simulation,Cambodia,2010,0.0,GW,Biogas_IDSA,Transformation\Centralized Electricity Generation\Processes\Biogas_IDSA
power,Capacity,Baseline Simulation,Cambodia,2020,0.0,GW,Biogas_IDSA,Transformation\Centralized Electricity Generation\Processes\Biogas_IDSA
power,Capacity,Baseline Simulation,Cambodia,2030,0.0,GW,Biogas_IDSA,Transformation\Centralized Electricity Generation\Processes\Biogas_IDSA
power,Capacity,Baseline Simulation,Cambodia,2040,0.0,GW,Biogas_IDSA,Transformation\Centralized Electricity Generation\Processes\Biogas_IDSA
power,Capacity,Baseline Simulation,Cambodia,2050,0.0,GW,Biogas_IDSA,Transformation\Centralized Electricity Generation\Processes\Biogas_IDSA
power,Capacity,Baseline Simulation,Cambodia,2060,0.0,GW,Biogas_IDSA,Transformation\Centralized Electricity Generation\Processes\Biogas_IDSA
power,Capacity,Baseline Simulation,Indonesia,2010,0.0,GW,Biogas_IDSA,Transformation\Centralized Electricity Generation\Processes\Biogas_IDSA
power,Capacity,Baseline Simulation,Indonesia,2020,0.08972,GW,Biogas_IDSA,Transformation\Centralized Electricity Generation\Processes\Biogas_IDSA
power,Capacity,Baseline Simulation,Indonesia,2030,0.15841464759999999,GW,Biogas_IDSA,Transformation\Centralized Electricity Generation\Processes\Biogas_IDSA
power,Capacity,Baseline Simulation,Indonesia,2040,0.35641464759999997,GW,Biogas_IDSA,Transformation\Centralized Electricity Generation\Processes\Biogas_IDSA
power,Capacity,Baseline Simulation,Indonesia,2050,0.6434146476,GW,Biogas_IDSA,Transformation\Centralized Electricity Generation\Processes\Biogas_IDSA
power,Capacity,Baseline Simulation,Indonesia,2060,0.9324146475999999,GW,Biogas_IDSA,Transformation\Centralized Electricity Generation\Processes\Biogas_IDSA
power,Capacity,Baseline Simulation,Laos,2010,0.0,GW,Biogas_IDSA,Transformation\Centralized Electricity Generation\Processes\Biogas_IDSA
power,Capacity,Baseline Simulation,Laos,2020,0.0,GW,Biogas_IDSA,Transformation\Centralized Electricity Generation\Processes\Biogas_IDSA
power,Capacity,Baseline Simulation,Laos,2030,0.0,GW,Biogas_IDSA,Transformation\Centralized Electricity Generation\Processes\Biogas_IDSA
power,Capacity,Baseline Simulation,Laos,2040,0.0,GW,Biogas_IDSA,Transformation\Centralized Electricity Generation\Processes\Biogas_IDSA
power,Capacity,Baseline Simulation,Laos,2050,0.0,GW,Biogas_IDSA,Transformation\Centralized Electricity Generation\Processes\Biogas_IDSA
power,Capacity,Baseline Simulation,Laos,2060,0.0,GW,Biogas_IDSA,Transformation\Centralized Electricity Generation\Processes\Biogas_IDSA
power,Capacity,Baseline Simulation,Malaysia,2010,0.0,GW,Biogas_IDSA,Transformation\Centralized Electricity Generation\Processes\Biogas_IDSA
power,Capacity,Baseline Simulation,Malaysia,2020,0.0,GW,Biogas_IDSA,Transformation\Centralized Electricity Generation\Processes\Biogas_IDSA
power,Capacity,Baseline Simulation,Malaysia,2030,0.0,GW,Biogas_IDSA,Transformation\Centralized Electricity Generation\Processes\Biogas_IDSA
