domain,scenario,scenario_code,sector,subsector,layer,fuel,carrier,region,year,value,unit,value_pj,confident_carrier,fuel_resolved,path_repaired,branch_leaf,branch_path
demand,AMS Target Scenario,ATS,Commercial,Data_Center,Direct,Electricity,electricity,Indonesia,2023,1754.771298,GWh,6.317177,True,True,False,Hyperscale,Demand\Commercial\Data_Center\Hyperscale
demand,AMS Target Scenario,ATS,Commercial,Data_Center,Direct,Electricity,electricity,Indonesia,2024,2518.074027,GWh,9.065066,True,True,False,Hyperscale,Demand\Commercial\Data_Center\Hyperscale
demand,AMS Target Scenario,ATS,Commercial,Data_Center,Direct,Electricity,electricity,Indonesia,2025,3281.376757,GWh,11.812956,True,True,False,Hyperscale,Demand\Commercial\Data_Center\Hyperscale
demand,AMS Target Scenario,ATS,Commercial,Data_Center,Direct,Electricity,electricity,Indonesia,2026,4044.679486,GWh,14.560846,True,True,False,Hyperscale,Demand\Commercial\Data_Center\Hyperscale
demand,AMS Target Scenario,ATS,Commercial,Data_Center,Direct,Electricity,electricity,Indonesia,2027,4807.982216,GWh,17.308736,True,True,False,Hyperscale,Demand\Commercial\Data_Center\Hyperscale
demand,AMS Target Scenario,ATS,Commercial,Data_Center,Direct,Electricity,electricity,Indonesia,2028,5571.284946,GWh,20.056626,True,True,False,Hyperscale,Demand\Commercial\Data_Center\Hyperscale
demand,AMS Target Scenario,ATS,Commercial,Data_Center,Direct,Electricity,electricity,Indonesia,2029,6334.587675,GWh,22.804516,True,True,False,Hyperscale,Demand\Commercial\Data_Center\Hyperscale
demand,AMS Target Scenario,ATS,Commercial,Data_Center,Direct,Electricity,electricity,Indonesia,2030,7097.890405,GWh,25.552405,True,True,False,Hyperscale,Demand\Commercial\Data_Center\Hyperscale
demand,AMS Target Scenario,ATS,Commercial,Data_Center,Direct,Electricity,electricity,Indonesia,2031,9302.956663,GWh,33.490644,True,True,False,Hyperscale,Demand\Commercial\Data_Center\Hyperscale
demand,AMS Target Scenario,ATS,Commercial,Data_Center,Direct,Electricity,electricity,Indonesia,2032,11955.428581,GWh,43.039543,True,True,False,Hyperscale,Demand\Commercial\Data_Center\Hyperscale
demand,AMS Target Scenario,ATS,Commercial,Data_Center,Direct,Electricity,electricity,Indonesia,2033,15078.920992,GWh,54.284116,True,True,False,Hyperscale,Demand\Commercial\Data_Center\Hyperscale
demand,AMS Target Scenario,ATS,Commercial,Data_Center,Direct,Electricity,electricity,Indonesia,2034,18688.584409,GWh,67.278904,True,True,False,Hyperscale,Demand\Commercial\Data_Center\Hyperscale
demand,AMS Target Scenario,ATS,Commercial,Data_Center,Direct,Electricity,electricity,Indonesia,2035,22793.324067,GWh,82.055967,True,True,False,Hyperscale,Demand\Commercial\Data_Center\Hyperscale
demand,AMS Target Scenario,ATS,Commercial,Data_Center,Direct,Electricity,electricity,Indonesia,2036,27396.559551,GWh,98.627614,True,True,False,Hyperscale,Demand\Commercial\Data_Center\Hyperscale
demand,AMS Target Scenario,ATS,Commercial,Data_Center,Direct,Electricity,electricity,Indonesia,2037,32497.958433,GWh,116.99265,True,True,False,Hyperscale,Demand\Commercial\Data_Center\Hyperscale
demand,AMS Target Scenario,ATS,Commercial,Data_Center,Direct,Electricity,electricity,Indonesia,2038,38099.059984,GWh,137.156616,True,True,False,Hyperscale,Demand\Commercial\Data_Center\Hyperscale
demand,AMS Target Scenario,ATS,Commercial,Data_Center,Direct,Electricity,electricity,Indonesia,2039,44198.449024,GWh,159.114416,True,True,False,Hyperscale,Demand\Commercial\Data_Center\Hyperscale
demand,AMS Target Scenario,ATS,Commercial,Data_Center,Direct,Electricity,electricity,Indonesia,2040,50793.399248,GWh,182.856237,True,True,False,Hyperscale,Demand\Commercial\Data_Center\Hyperscale
demand,AMS Target Scenario,ATS,Commercial,Data_Center,Direct,Electricity,electricity,Indonesia,2041,57880.991248,GWh,208.371568,True,True,False,Hyperscale,Demand\Commercial\Data_Center\Hyperscale
demand,AMS Target Scenario,ATS,Commercial,Data_Center,Direct,Electricity,electricity,Indonesia,2042,65456.313335,GWh,235.642728,True,True,False,Hyperscale,Demand\Commercial\Data_Center\Hyperscale
demand,AMS Target Scenario,ATS,Commercial,Data_Center,Direct,Electricity,electricity,Indonesia,2043,73512.316123,GWh,264.644338,True,True,False,Hyperscale,Demand\Commercial\Data_Center\Hyperscale
demand,AMS Target Scenario,ATS,Commercial,Data_Center,Direct,Electricity,electricity,Indonesia,2044,82036.673826,GWh,295.332026,True,True,False,Hyperscale,Demand\Commercial\Data_Center\Hyperscale
demand,AMS Target Scenario,ATS,Commercial,Data_Center,Direct,Electricity,electricity,Indonesia,2045,91004.72733,GWh,327.617018,True,True,False,Hyperscale,Demand\Commercial\Data_Center\Hyperscale
demand,AMS Target Scenario,ATS,Commercial,Data_Center,Direct,Electricity,electricity,Indonesia,2046,100385.723502,GWh,361.388605,True,True,False,Hyperscale,Demand\Commercial\Data_Center\Hyperscale
demand,AMS Target Scenario,ATS,Commercial,Data_Center,Direct,Electricity,electricity,Indonesia,2047,110151.104927,GWh,396.543978,True,True,False,Hyperscale,Demand\Commercial\Data_Center\Hyperscale
demand,AMS Target Scenario,ATS,Commercial,Data_Center,Direct,Electricity,electricity,Indonesia,2048,120271.681555,GWh,432.978054,True,True,False,Hyperscale,Demand\Commercial\Data_Center\Hyperscale
demand,AMS Target Scenario,ATS,Commercial,Data_Center,Direct,Electricity,electricity,Indonesia,2049,130717.831172,GWh,470.584192,True,True,False,Hyperscale,Demand\Commercial\Data_Center\Hyperscale
demand,AMS Target Scenario,ATS,Commercial,Data_Center,Direct,Electricity,electricity,Indonesia,2050,141458.214528,GWh,509.249572,True,True,False,Hyperscale,Demand\Commercial\Data_Center\Hyperscale
demand,AMS Target Scenario,ATS,Commercial,Data_Center,Direct,Electricity,electricity,Indonesia,2051,152570.116247,GWh,549.252418,True,True,False,Hyperscale,Demand\Commercial\Data_Center\Hyperscale
demand,AMS Target Scenario,ATS,Commercial,Data_Center,Direct,Electricity,electricity,Indonesia,2052,164036.212808,GWh,590.530366,True,True,False,Hyperscale,Demand\Commercial\Data_Center\Hyperscale
demand,AMS Target Scenario,ATS,Commercial,Data_Center,Direct,Electricity,electricity,Indonesia,2053,175837.83244,GWh,633.016197,True,True,False,Hyperscale,Demand\Commercial\Data_Center\Hyperscale
demand,AMS Target Scenario,ATS,Commercial,Data_Center,Direct,Electricity,electricity,Indonesia,2054,187955.175047,GWh,676.63863,True,True,False,Hyperscale,Demand\Commercial\Data_Center\Hyperscale
demand,AMS Target Scenario,ATS,Commercial,Data_Center,Direct,Electricity,electricity,Indonesia,2055,200367.520834,GWh,721.323075,True,True,False,Hyperscale,Demand\Commercial\Data_Center\Hyperscale
demand,AMS Target Scenario,ATS,Commercial,Data_Center,Direct,Electricity,electricity,Indonesia,2056,213053.421705,GWh,766.992318,True,True,False,Hyperscale,Demand\Commercial\Data_Center\Hyperscale
demand,AMS Target Scenario,ATS,Commercial,Data_Center,Direct,Electricity,electricity,Indonesia,2057,225990.872346,GWh,813.56714,True,True,False,Hyperscale,Demand\Commercial\Data_Center\Hyperscale
demand,AMS Target Scenario,ATS,Commercial,Data_Center,Direct,Electricity,electricity,Indonesia,2058,239157.460145,GWh,860.966857,True,True,False,Hyperscale,Demand\Commercial\Data_Center\Hyperscale
demand,AMS Target Scenario,ATS,Commercial,Data_Center,Direct,Electricity,electricity,Indonesia,2059,252530.494834,GWh,909.109781,True,True,False,Hyperscale,Demand\Commercial\Data_Center\Hyperscale
demand,AMS Target Scenario,ATS,Commercial,Data_Center,Direct,Electricity,electricity,Indonesia,2060,266087.119871,GWh,957.913632,True,True,False,Hyperscale,Demand\Commercial\Data_Center\Hyperscale
demand,AMS Target Scenario,ATS,Commercial,Data_Center,Direct,Electricity,electricity,Malaysia,2024,6069.843914,GWh,21.851438,True,True,False,Hyperscale,Demand\Commercial\Data_Center\Hyperscale
demand,AMS Target Scenario,ATS,Commercial,Data_Center,Direct,Electricity,electricity,Malaysia,2025,12139.687829,GWh,43.702876,True,True,False,Hyperscale,Demand\Commercial\Data_Center\Hyperscale
demand,AMS Target Scenario,ATS,Commercial,Data_Center,Direct,Electricity,electricity,Malaysia,2026,18209.531743,GWh,65.554314,True,True,False,Hyperscale,Demand\Commercial\Data_Center\Hyperscale
demand,AMS Target Scenario,ATS,Commercial,Data_Center,Direct,Electricity,electricity,Malaysia,2027,24279.375657,GWh,87.405752,True,True,False,Hyperscale,Demand\Commercial\Data_Center\Hyperscale
demand,AMS Target Scenario,ATS,Commercial,Data_Center,Direct,Electricity,electricity,Malaysia,2028,30349.219571,GWh,109.25719,True,True,False,Hyperscale,Demand\Commercial\Data_Center\Hyperscale
demand,AMS Target Scenario,ATS,Commercial,Data_Center,Direct,Electricity,electricity,Malaysia,2029,36419.063486,GWh,131.108629,True,True,False,Hyperscale,Demand\Commercial\Data_Center\Hyperscale
demand,AMS Target Scenario,ATS,Commercial,Data_Center,Direct,Electricity,electricity,Malaysia,2030,42488.9074,GWh,152.960067,True,True,False,Hyperscale,Demand\Commercial\Data_Center\Hyperscale
demand,AMS Target Scenario,ATS,Commercial,Data_Center,Direct,Electricity,electricity,Malaysia,2031,49731.914312,GWh,179.034892,True,True,False,Hyperscale,Demand\Commercial\Data_Center\Hyperscale
demand,AMS Target Scenario,ATS,Commercial,Data_Center,Direct,Electricity,electricity,Malaysia,2032,56157.61624,GWh,202.167418,True,True,False,Hyperscale,Demand\Commercial\Data_Center\Hyperscale
demand,AMS Target Scenario,ATS,Commercial,Data_Center,Direct,Electricity,electricity,Malaysia,2033,62068.430482,GWh,223.44635,True,True,False,Hyperscale,Demand\Commercial\Data_Center\Hyperscale
demand,AMS Target Scenario,ATS,Commercial,Data_Center,Direct,Electricity,electricity,Malaysia,2034,67544.570438,GWh,243.160454,True,True,False,Hyperscale,Demand\Commercial\Data_Center\Hyperscale
demand,AMS Target Scenario,ATS,Commercial,Data_Center,Direct,Electricity,electricity,Malaysia,2035,73393.14309,GWh,264.215315,True,True,False,Hyperscale,Demand\Commercial\Data_Center\Hyperscale
demand,AMS Target Scenario,ATS,Commercial,Data_Center,Direct,Electricity,electricity,Malaysia,2036,78996.614871,GWh,284.387814,True,True,False,Hyperscale,Demand\Commercial\Data_Center\Hyperscale
demand,AMS Target Scenario,ATS,Commercial,Data_Center,Direct,Electricity,electricity,Malaysia,2037,83696.856889,GWh,301.308685,True,True,False,Hyperscale,Demand\Commercial\Data_Center\Hyperscale
demand,AMS Target Scenario,ATS,Commercial,Data_Center,Direct,Electricity,electricity,Malaysia,2038,88969.885904,GWh,320.291589,True,True,False,Hyperscale,Demand\Commercial\Data_Center\Hyperscale
demand,AMS Target Scenario,ATS,Commercial,Data_Center,Direct,Electricity,electricity,Malaysia,2039,94128.874281,GWh,338.863947,True,True,False,Hyperscale,Demand\Commercial\Data_Center\Hyperscale
demand,AMS Target Scenario,ATS,Commercial,Data_Center,Direct,Electricity,electricity,Malaysia,2040,99192.590024,GWh,357.093324,True,True,False,Hyperscale,Demand\Commercial\Data_Center\Hyperscale
demand,AMS Target Scenario,ATS,Commercial,Data_Center,Direct,Electricity,electricity,Malaysia,2041,104860.998476,GWh,377.499595,True,True,False,Hyperscale,Demand\Commercial\Data_Center\Hyperscale
demand,AMS Target Scenario,ATS,Commercial,Data_Center,Direct,Electricity,electricity,Malaysia,2042,109755.58921,GWh,395.120121,True,True,False,Hyperscale,Demand\Commercial\Data_Center\Hyperscale
demand,AMS Target Scenario,ATS,Commercial,Data_Center,Direct,Electricity,electricity,Malaysia,2043,114577.881173,GWh,412.480372,True,True,False,Hyperscale,Demand\Commercial\Data_Center\Hyperscale
demand,AMS Target Scenario,ATS,Commercial,Data_Center,Direct,Electricity,electricity,Malaysia,2044,119979.136998,GWh,431.924893,True,True,False,Hyperscale,Demand\Commercial\Data_Center\Hyperscale
demand,AMS Target Scenario,ATS,Commercial,Data_Center,Direct,Electricity,electricity,Malaysia,2045,124642.785748,GWh,448.714029,True,True,False,Hyperscale,Demand\Commercial\Data_Center\Hyperscale
demand,AMS Target Scenario,ATS,Commercial,Data_Center,Direct,Electricity,electricity,Malaysia,2046,129855.297136,GWh,467.47907,True,True,False,Hyperscale,Demand\Commercial\Data_Center\Hyperscale
demand,AMS Target Scenario,ATS,Commercial,Data_Center,Direct,Electricity,electricity,Malaysia,2047,134962.85087,GWh,485.866263,True,True,False,Hyperscale,Demand\Commercial\Data_Center\Hyperscale
demand,AMS Target Scenario,ATS,Commercial,Data_Center,Direct,Electricity,electricity,Malaysia,2048,139958.888215,GWh,503.851998,True,True,False,Hyperscale,Demand\Commercial\Data_Center\Hyperscale
demand,AMS Target Scenario,ATS,Commercial,Data_Center,Direct,Electricity,electricity,Malaysia,2049,144838.444995,GWh,521.418402,True,True,False,Hyperscale,Demand\Commercial\Data_Center\Hyperscale
demand,AMS Target Scenario,ATS,Commercial,Data_Center,Direct,Electricity,electricity,Malaysia,2050,149049.284271,GWh,536.577423,True,True,False,Hyperscale,Demand\Commercial\Data_Center\Hyperscale
demand,AMS Target Scenario,ATS,Commercial,Data_Center,Direct,Electricity,electricity,Malaysia,2051,153255.378348,GWh,551.719362,True,True,False,Hyperscale,Demand\Commercial\Data_Center\Hyperscale
demand,AMS Target Scenario,ATS,Commercial,Data_Center,Direct,Electricity,electricity,Malaysia,2052,157454.80648,GWh,566.837303,True,True,False,Hyperscale,Demand\Commercial\Data_Center\Hyperscale
demand,AMS Target Scenario,ATS,Commercial,Data_Center,Direct,Electricity,electricity,Malaysia,2053,161645.622058,GWh,581.924239,True,True,False,Hyperscale,Demand\Commercial\Data_Center\Hyperscale
demand,AMS Target Scenario,ATS,Commercial,Data_Center,Direct,Electricity,electricity,Malaysia,2054,165825.887156,GWh,596.973194,True,True,False,Hyperscale,Demand\Commercial\Data_Center\Hyperscale
demand,AMS Target Scenario,ATS,Commercial,Data_Center,Direct,Electricity,electricity,Malaysia,2055,169993.696728,GWh,611.977308,True,True,False,Hyperscale,Demand\Commercial\Data_Center\Hyperscale
demand,AMS Target Scenario,ATS,Commercial,Data_Center,Direct,Electricity,electricity,Malaysia,2056,174147.195845,GWh,626.929905,True,True,False,Hyperscale,Demand\Commercial\Data_Center\Hyperscale
demand,AMS Target Scenario,ATS,Commercial,Data_Center,Direct,Electricity,electricity,Malaysia,2057,178284.592174,GWh,641.824532,True,True,False,Hyperscale,Demand\Commercial\Data_Center\Hyperscale
demand,AMS Target Scenario,ATS,Commercial,Data_Center,Direct,Electricity,electricity,Malaysia,2058,182404.165157,GWh,656.654995,True,True,False,Hyperscale,Demand\Commercial\Data_Center\Hyperscale
demand,AMS Target Scenario,ATS,Commercial,Data_Center,Direct,Electricity,electricity,Malaysia,2059,186504.272853,GWh,671.415382,True,True,False,Hyperscale,Demand\Commercial\Data_Center\Hyperscale
demand,AMS Target Scenario,ATS,Commercial,Data_Center,Direct,Electricity,electricity,Malaysia,2060,190583.357066,GWh,686.100085,True,True,False,Hyperscale,Demand\Commercial\Data_Center\Hyperscale
demand,AMS Target Scenario,ATS,Commercial,Data_Center,Direct,Electricity,electricity,Philippines,2024,9.525518,GWh,0.034292,True,True,False,Hyperscale,Demand\Commercial\Data_Center\Hyperscale
demand,AMS Target Scenario,ATS,Commercial,Data_Center,Direct,Electricity,electricity,Philippines,2025,19.051036,GWh,0.068584,True,True,False,Hyperscale,Demand\Commercial\Data_Center\Hyperscale
demand,AMS Target Scenario,ATS,Commercial,Data_Center,Direct,Electricity,electricity,Philippines,2026,28.576554,GWh,0.102876,True,True,False,Hyperscale,Demand\Commercial\Data_Center\Hyperscale
demand,AMS Target Scenario,ATS,Commercial,Data_Center,Direct,Electricity,electricity,Philippines,2027,38.102073,GWh,0.137167,True,True,False,Hyperscale,Demand\Commercial\Data_Center\Hyperscale
demand,AMS Target Scenario,ATS,Commercial,Data_Center,Direct,Electricity,electricity,Philippines,2028,47.627591,GWh,0.171459,True,True,False,Hyperscale,Demand\Commercial\Data_Center\Hyperscale
demand,AMS Target Scenario,ATS,Commercial,Data_Center,Direct,Electricity,electricity,Philippines,2029,57.153109,GWh,0.205751,True,True,False,Hyperscale,Demand\Commercial\Data_Center\Hyperscale
demand,AMS Target Scenario,ATS,Commercial,Data_Center,Direct,Electricity,electricity,Philippines,2030,66.678627,GWh,0.240043,True,True,False,Hyperscale,Demand\Commercial\Data_Center\Hyperscale
demand,AMS Target Scenario,ATS,Commercial,Data_Center,Direct,Electricity,electricity,Philippines,2031,85.502872,GWh,0.30781,True,True,False,Hyperscale,Demand\Commercial\Data_Center\Hyperscale
demand,AMS Target Scenario,ATS,Commercial,Data_Center,Direct,Electricity,electricity,Philippines,2032,110.685516,GWh,0.398468,True,True,False,Hyperscale,Demand\Commercial\Data_Center\Hyperscale
demand,AMS Target Scenario,ATS,Commercial,Data_Center,Direct,Electricity,electricity,Philippines,2033,139.910043,GWh,0.503676,True,True,False,Hyperscale,Demand\Commercial\Data_Center\Hyperscale
demand,AMS Target Scenario,ATS,Commercial,Data_Center,Direct,Electricity,electricity,Philippines,2034,178.41471,GWh,0.642293,True,True,False,Hyperscale,Demand\Commercial\Data_Center\Hyperscale
demand,AMS Target Scenario,ATS,Commercial,Data_Center,Direct,Electricity,electricity,Philippines,2035,222.751869,GWh,0.801907,True,True,False,Hyperscale,Demand\Commercial\Data_Center\Hyperscale
demand,AMS Target Scenario,ATS,Commercial,Data_Center,Direct,Electricity,electricity,Philippines,2036,280.3824,GWh,1.009377,True,True,False,Hyperscale,Demand\Commercial\Data_Center\Hyperscale
demand,AMS Target Scenario,ATS,Commercial,Data_Center,Direct,Electricity,electricity,Philippines,2037,350.716104,GWh,1.262578,True,True,False,Hyperscale,Demand\Commercial\Data_Center\Hyperscale
demand,AMS Target Scenario,ATS,Commercial,Data_Center,Direct,Electricity,electricity,Philippines,2038,436.111636,GWh,1.570002,True,True,False,Hyperscale,Demand\Commercial\Data_Center\Hyperscale
