variable,scenario,energy_class,fuel,region,year,value,unit
Primary Supply,AMS Target Scenario,Primary,Sugarcane,Laos,2030,7.4e-06,Billion Gigajoules
Primary Supply,AMS Target Scenario,Primary,Sugarcane,Laos,2040,7.4e-06,Billion Gigajoules
Primary Supply,AMS Target Scenario,Primary,Sugarcane,Laos,2050,7.4e-06,Billion Gigajoules
Primary Supply,AMS Target Scenario,Primary,Sugarcane,Laos,2060,7.4e-06,Billion Gigajoules
Primary Supply,AMS Target Scenario,Primary,Sugarcane,Malaysia,2010,0.0,Billion Gigajoules
Primary Supply,AMS Target Scenario,Primary,Sugarcane,Malaysia,2020,0.0,Billion Gigajoules
Primary Supply,AMS Target Scenario,Primary,Sugarcane,Malaysia,2030,0.0,Billion Gigajoules
Primary Supply,AMS Target Scenario,Primary,Sugarcane,Malaysia,2040,0.0,Billion Gigajoules
Primary Supply,AMS Target Scenario,Primary,Sugarcane,Malaysia,2050,0.0,Billion Gigajoules
Primary Supply,AMS Target Scenario,Primary,Sugarcane,Malaysia,2060,0.0,Billion Gigajoules
Primary Supply,AMS Target Scenario,Primary,Sugarcane,Myanmar,2010,0.0,Billion Gigajoules
Primary Supply,AMS Target Scenario,Primary,Sugarcane,Myanmar,2020,0.0,Billion Gigajoules
Primary Supply,AMS Target Scenario,Primary,Sugarcane,Myanmar,2030,0.0,Billion Gigajoules
Primary Supply,AMS Target Scenario,Primary,Sugarcane,Myanmar,2040,0.0,Billion Gigajoules
Primary Supply,AMS Target Scenario,Primary,Sugarcane,Myanmar,2050,0.0,Billion Gigajoules
Primary Supply,AMS Target Scenario,Primary,Sugarcane,Myanmar,2060,0.0,Billion Gigajoules
Primary Supply,AMS Target Scenario,Primary,Sugarcane,Philippines,2010,2.0222159430832408e-05,Billion Gigajoules
Primary Supply,AMS Target Scenario,Primary,Sugarcane,Philippines,2020,0.0037148000000000007,Billion Gigajoules
Primary Supply,AMS Target Scenario,Primary,Sugarcane,Philippines,2030,0.0,Billion Gigajoules
Primary Supply,AMS Target Scenario,Primary,Sugarcane,Philippines,2040,0.0,Billion Gigajoules
Primary Supply,AMS Target Scenario,Primary,Sugarcane,Philippines,2050,0.0,Billion Gigajoules
Primary Supply,AMS Target Scenario,Primary,Sugarcane,Philippines,2060,0.0,Billion Gigajoules
Primary Supply,AMS Target Scenario,Primary,Sugarcane,Singapore,2010,0.0,Billion Gigajoules
Primary Supply,AMS Target Scenario,Primary,Sugarcane,Singapore,2020,0.0,Billion Gigajoules
Primary Supply,AMS Target Scenario,Primary,Sugarcane,Singapore,2030,0.0,Billion Gigajoules
Primary Supply,AMS Target Scenario,Primary,Sugarcane,Singapore,2040,0.0,Billion Gigajoules
Primary Supply,AMS Target Scenario,Primary,Sugarcane,Singapore,2050,0.0,Billion Gigajoules
Primary Supply,AMS Target Scenario,Primary,Sugarcane,Singapore,2060,0.0,Billion Gigajoules
Primary Supply,AMS Target Scenario,Primary,Sugarcane,Thailand,2010,7.4e-05,Billion Gigajoules
Primary Supply,AMS Target Scenario,Primary,Sugarcane,Thailand,2020,0.006290000000000002,Billion Gigajoules
Primary Supply,AMS Target Scenario,Primary,Sugarcane,Thailand,2030,0.0,Billion Gigajoules
Primary Supply,AMS Target Scenario,Primary,Sugarcane,Thailand,2040,0.0,Billion Gigajoules
Primary Supply,AMS Target Scenario,Primary,Sugarcane,Thailand,2050,0.0,Billion Gigajoules
Primary Supply,AMS Target Scenario,Primary,Sugarcane,Thailand,2060,0.0,Billion Gigajoules
Primary Supply,AMS Target Scenario,Primary,Sugarcane,Vietnam,2010,0.0,Billion Gigajoules
Primary Supply,AMS Target Scenario,Primary,Sugarcane,Vietnam,2020,7.4e-06,Billion Gigajoules
Primary Supply,AMS Target Scenario,Primary,Sugarcane,Vietnam,2030,0.0,Billion Gigajoules
Primary Supply,AMS Target Scenario,Primary,Sugarcane,Vietnam,2040,0.0,Billion Gigajoules
Primary Supply,AMS Target Scenario,Primary,Sugarcane,Vietnam,2050,0.0,Billion Gigajoules
Primary Supply,AMS Target Scenario,Primary,Sugarcane,Vietnam,2060,0.0,Billion Gigajoules
Primary Supply,AMS Target Scenario,Primary,Tidal,Brunei,2010,0.0,Billion Gigajoules
Primary Supply,AMS Target Scenario,Primary,Tidal,Brunei,2020,0.0,Billion Gigajoules
Primary Supply,AMS Target Scenario,Primary,Tidal,Brunei,2030,0.0,Billion Gigajoules
Primary Supply,AMS Target Scenario,Primary,Tidal,Brunei,2040,0.0,Billion Gigajoules
Primary Supply,AMS Target Scenario,Primary,Tidal,Brunei,2050,0.0,Billion Gigajoules
Primary Supply,AMS Target Scenario,Primary,Tidal,Brunei,2060,0.0,Billion Gigajoules
Primary Supply,AMS Target Scenario,Primary,Tidal,Cambodia,2010,0.0,Billion Gigajoules
Primary Supply,AMS Target Scenario,Primary,Tidal,Cambodia,2020,0.0,Billion Gigajoules
Primary Supply,AMS Target Scenario,Primary,Tidal,Cambodia,2030,0.0,Billion Gigajoules
Primary Supply,AMS Target Scenario,Primary,Tidal,Cambodia,2040,0.0,Billion Gigajoules
Primary Supply,AMS Target Scenario,Primary,Tidal,Cambodia,2050,0.0,Billion Gigajoules
Primary Supply,AMS Target Scenario,Primary,Tidal,Cambodia,2060,0.0,Billion Gigajoules
Primary Supply,AMS Target Scenario,Primary,Tidal,Indonesia,2010,0.0,Billion Gigajoules
Primary Supply,AMS Target Scenario,Primary,Tidal,Indonesia,2020,0.0,Billion Gigajoules
Primary Supply,AMS Target Scenario,Primary,Tidal,Indonesia,2030,0.0012109823999999993,Billion Gigajoules
Primary Supply,AMS Target Scenario,Primary,Tidal,Indonesia,2040,0.0012109823999999993,Billion Gigajoules
Primary Supply,AMS Target Scenario,Primary,Tidal,Indonesia,2050,0.0012109823999999993,Billion Gigajoules
Primary Supply,AMS Target Scenario,Primary,Tidal,Indonesia,2060,0.0012109823999999993,Billion Gigajoules
Primary Supply,AMS Target Scenario,Primary,Tidal,Laos,2010,0.0,Billion Gigajoules
Primary Supply,AMS Target Scenario,Primary,Tidal,Laos,2020,0.0,Billion Gigajoules
Primary Supply,AMS Target Scenario,Primary,Tidal,Laos,2030,0.0,Billion Gigajoules
Primary Supply,AMS Target Scenario,Primary,Tidal,Laos,2040,0.0,Billion Gigajoules
Primary Supply,AMS Target Scenario,Primary,Tidal,Laos,2050,0.0,Billion Gigajoules
Primary Supply,AMS Target Scenario,Primary,Tidal,Laos,2060,0.0,Billion Gigajoules
Primary Supply,AMS Target Scenario,Primary,Tidal,Malaysia,2010,0.0,Billion Gigajoules
Primary Supply,AMS Target Scenario,Primary,Tidal,Malaysia,2020,0.0,Billion Gigajoules
Primary Supply,AMS Target Scenario,Primary,Tidal,Malaysia,2030,0.0,Billion Gigajoules
Primary Supply,AMS Target Scenario,Primary,Tidal,Malaysia,2040,0.0,Billion Gigajoules
Primary Supply,AMS Target Scenario,Primary,Tidal,Malaysia,2050,0.0,Billion Gigajoules
Primary Supply,AMS Target Scenario,Primary,Tidal,Malaysia,2060,0.0,Billion Gigajoules
Primary Supply,AMS Target Scenario,Primary,Tidal,Myanmar,2010,0.0,Billion Gigajoules
Primary Supply,AMS Target Scenario,Primary,Tidal,Myanmar,2020,0.0,Billion Gigajoules
Primary Supply,AMS Target Scenario,Primary,Tidal,Myanmar,2030,0.0,Billion Gigajoules
Primary Supply,AMS Target Scenario,Primary,Tidal,Myanmar,2040,0.0,Billion Gigajoules
Primary Supply,AMS Target Scenario,Primary,Tidal,Myanmar,2050,0.0,Billion Gigajoules
Primary Supply,AMS Target Scenario,Primary,Tidal,Myanmar,2060,0.0,Billion Gigajoules
Primary Supply,AMS Target Scenario,Primary,Tidal,Philippines,2010,0.0,Billion Gigajoules
Primary Supply,AMS Target Scenario,Primary,Tidal,Philippines,2020,0.0,Billion Gigajoules
Primary Supply,AMS Target Scenario,Primary,Tidal,Philippines,2030,0.0,Billion Gigajoules
Primary Supply,AMS Target Scenario,Primary,Tidal,Philippines,2040,0.0,Billion Gigajoules
Primary Supply,AMS Target Scenario,Primary,Tidal,Philippines,2050,0.0,Billion Gigajoules
Primary Supply,AMS Target Scenario,Primary,Tidal,Philippines,2060,0.0,Billion Gigajoules
Primary Supply,AMS Target Scenario,Primary,Tidal,Singapore,2010,0.0,Billion Gigajoules
Primary Supply,AMS Target Scenario,Primary,Tidal,Singapore,2020,0.0,Billion Gigajoules
Primary Supply,AMS Target Scenario,Primary,Tidal,Singapore,2030,0.0,Billion Gigajoules
Primary Supply,AMS Target Scenario,Primary,Tidal,Singapore,2040,0.0,Billion Gigajoules
Primary Supply,AMS Target Scenario,Primary,Tidal,Singapore,2050,0.0,Billion Gigajoules
Primary Supply,AMS Target Scenario,Primary,Tidal,Singapore,2060,0.0,Billion Gigajoules
Primary Supply,AMS Target Scenario,Primary,Tidal,Thailand,2010,0.0,Billion Gigajoules
Primary Supply,AMS Target Scenario,Primary,Tidal,Thailand,2020,0.0,Billion Gigajoules
Primary Supply,AMS Target Scenario,Primary,Tidal,Thailand,2030,0.0,Billion Gigajoules
Primary Supply,AMS Target Scenario,Primary,Tidal,Thailand,2040,0.0,Billion Gigajoules
Primary Supply,AMS Target Scenario,Primary,Tidal,Thailand,2050,0.0,Billion Gigajoules
Primary Supply,AMS Target Scenario,Primary,Tidal,Thailand,2060,0.0,Billion Gigajoules
Primary Supply,AMS Target Scenario,Primary,Tidal,Vietnam,2010,0.0,Billion Gigajoules
Primary Supply,AMS Target Scenario,Primary,Tidal,Vietnam,2020,0.0,Billion Gigajoules
Primary Supply,AMS Target Scenario,Primary,Tidal,Vietnam,2030,0.0,Billion Gigajoules
Primary Supply,AMS Target Scenario,Primary,Tidal,Vietnam,2040,0.0,Billion Gigajoules
Primary Supply,AMS Target Scenario,Primary,Tidal,Vietnam,2050,0.0,Billion Gigajoules
Primary Supply,AMS Target Scenario,Primary,Tidal,Vietnam,2060,0.0,Billion Gigajoules
Primary Supply,AMS Target Scenario,Primary,Wind,Brunei,2010,0.0,Billion Gigajoules
Primary Supply,AMS Target Scenario,Primary,Wind,Brunei,2020,0.0,Billion Gigajoules
Primary Supply,AMS Target Scenario,Primary,Wind,Brunei,2030,0.0,Billion Gigajoules
Primary Supply,AMS Target Scenario,Primary,Wind,Brunei,2040,0.0,Billion Gigajoules
Primary Supply,AMS Target Scenario,Primary,Wind,Brunei,2050,0.0,Billion Gigajoules
Primary Supply,AMS Target Scenario,Primary,Wind,Brunei,2060,0.0,Billion Gigajoules
Primary Supply,AMS Target Scenario,Primary,Wind,Cambodia,2010,0.0,Billion Gigajoules
Primary Supply,AMS Target Scenario,Primary,Wind,Cambodia,2020,0.0,Billion Gigajoules
Primary Supply,AMS Target Scenario,Primary,Wind,Cambodia,2030,0.0019305855033316724,Billion Gigajoules
Primary Supply,AMS Target Scenario,Primary,Wind,Cambodia,2040,0.011755510637559582,Billion Gigajoules
Primary Supply,AMS Target Scenario,Primary,Wind,Cambodia,2050,0.011850032103802706,Billion Gigajoules
Primary Supply,AMS Target Scenario,Primary,Wind,Cambodia,2060,0.011944553570045821,Billion Gigajoules
Primary Supply,AMS Target Scenario,Primary,Wind,Indonesia,2010,5.0848249027237374e-05,Billion Gigajoules
Primary Supply,AMS Target Scenario,Primary,Wind,Indonesia,2020,0.006653696498278596,Billion Gigajoules
Primary Supply,AMS Target Scenario,Primary,Wind,Indonesia,2030,0.12991755537706728,Billion Gigajoules
Primary Supply,AMS Target Scenario,Primary,Wind,Indonesia,2040,0.32684465573636506,Billion Gigajoules
Primary Supply,AMS Target Scenario,Primary,Wind,Indonesia,2050,0.32684465573636506,Billion Gigajoules
Primary Supply,AMS Target Scenario,Primary,Wind,Indonesia,2060,0.32684465573636506,Billion Gigajoules
Primary Supply,AMS Target Scenario,Primary,Wind,Laos,2010,0.0,Billion Gigajoules
Primary Supply,AMS Target Scenario,Primary,Wind,Laos,2020,0.0,Billion Gigajoules
Primary Supply,AMS Target Scenario,Primary,Wind,Laos,2030,0.0016311979605803503,Billion Gigajoules
Primary Supply,AMS Target Scenario,Primary,Wind,Laos,2040,0.004706332355866427,Billion Gigajoules
Primary Supply,AMS Target Scenario,Primary,Wind,Laos,2050,0.005230436260600895,Billion Gigajoules
Primary Supply,AMS Target Scenario,Primary,Wind,Laos,2060,0.0039047616780372428,Billion Gigajoules
Primary Supply,AMS Target Scenario,Primary,Wind,Malaysia,2010,0.0,Billion Gigajoules
Primary Supply,AMS Target Scenario,Primary,Wind,Malaysia,2020,0.0,Billion Gigajoules
Primary Supply,AMS Target Scenario,Primary,Wind,Malaysia,2030,0.0,Billion Gigajoules
Primary Supply,AMS Target Scenario,Primary,Wind,Malaysia,2040,0.0,Billion Gigajoules
Primary Supply,AMS Target Scenario,Primary,Wind,Malaysia,2050,0.0,Billion Gigajoules
Primary Supply,AMS Target Scenario,Primary,Wind,Malaysia,2060,0.0,Billion Gigajoules
Primary Supply,AMS Target Scenario,Primary,Wind,Myanmar,2010,7.200000000000001e-08,Billion Gigajoules
Primary Supply,AMS Target Scenario,Primary,Wind,Myanmar,2020,0.0,Billion Gigajoules
Primary Supply,AMS Target Scenario,Primary,Wind,Myanmar,2030,0.0,Billion Gigajoules
Primary Supply,AMS Target Scenario,Primary,Wind,Myanmar,2040,0.0,Billion Gigajoules
Primary Supply,AMS Target Scenario,Primary,Wind,Myanmar,2050,0.0,Billion Gigajoules
Primary Supply,AMS Target Scenario,Primary,Wind,Myanmar,2060,0.0,Billion Gigajoules
Primary Supply,AMS Target Scenario,Primary,Wind,Philippines,2010,0.00022211999999999989,Billion Gigajoules
Primary Supply,AMS Target Scenario,Primary,Wind,Philippines,2020,0.0036952193915999977,Billion Gigajoules
Primary Supply,AMS Target Scenario,Primary,Wind,Philippines,2030,0.08254055349330813,Billion Gigajoules
Primary Supply,AMS Target Scenario,Primary,Wind,Philippines,2040,0.2370593455130335,Billion Gigajoules
Primary Supply,AMS Target Scenario,Primary,Wind,Philippines,2050,0.5622814760626046,Billion Gigajoules
Primary Supply,AMS Target Scenario,Primary,Wind,Philippines,2060,0.5622814760626046,Billion Gigajoules
Primary Supply,AMS Target Scenario,Primary,Wind,Singapore,2010,0.0,Billion Gigajoules
Primary Supply,AMS Target Scenario,Primary,Wind,Singapore,2020,0.0,Billion Gigajoules
Primary Supply,AMS Target Scenario,Primary,Wind,Singapore,2030,0.0,Billion Gigajoules
Primary Supply,AMS Target Scenario,Primary,Wind,Singapore,2040,0.0,Billion Gigajoules
Primary Supply,AMS Target Scenario,Primary,Wind,Singapore,2050,0.0,Billion Gigajoules
Primary Supply,AMS Target Scenario,Primary,Wind,Singapore,2060,0.0,Billion Gigajoules
Primary Supply,AMS Target Scenario,Primary,Wind,Thailand,2010,7.199999999999999e-06,Billion Gigajoules
Primary Supply,AMS Target Scenario,Primary,Wind,Thailand,2020,0.011226027963599998,Billion Gigajoules
Primary Supply,AMS Target Scenario,Primary,Wind,Thailand,2030,0.007364402362540803,Billion Gigajoules
Primary Supply,AMS Target Scenario,Primary,Wind,Thailand,2040,0.046931327783100954,Billion Gigajoules
Primary Supply,AMS Target Scenario,Primary,Wind,Thailand,2050,0.07069826268039173,Billion Gigajoules
Primary Supply,AMS Target Scenario,Primary,Wind,Thailand,2060,0.07504995498552948,Billion Gigajoules
Primary Supply,AMS Target Scenario,Primary,Wind,Vietnam,2010,0.0,Billion Gigajoules
Primary Supply,AMS Target Scenario,Primary,Wind,Vietnam,2020,0.0035352,Billion Gigajoules
Primary Supply,AMS Target Scenario,Primary,Wind,Vietnam,2030,0.46769619657500794,Billion Gigajoules
Primary Supply,AMS Target Scenario,Primary,Wind,Vietnam,2040,1.5348533490853835,Billion Gigajoules
Primary Supply,AMS Target Scenario,Primary,Wind,Vietnam,2050,2.9253691674858264,Billion Gigajoules
Primary Supply,AMS Target Scenario,Primary,Wind,Vietnam,2060,2.9253691674858264,Billion Gigajoules
Primary Supply,AMS Target Scenario,Primary,Wood,Brunei,2010,0.0,Billion Gigajoules
Primary Supply,AMS Target Scenario,Primary,Wood,Brunei,2020,0.0,Billion Gigajoules
Primary Supply,AMS Target Scenario,Primary,Wood,Brunei,2030,0.0,Billion Gigajoules
Primary Supply,AMS Target Scenario,Primary,Wood,Brunei,2040,0.0,Billion Gigajoules
Primary Supply,AMS Target Scenario,Primary,Wood,Brunei,2050,0.0,Billion Gigajoules
Primary Supply,AMS Target Scenario,Primary,Wood,Brunei,2060,0.0,Billion Gigajoules
Primary Supply,AMS Target Scenario,Primary,Wood,Cambodia,2010,0.0628430055191974,Billion Gigajoules
Primary Supply,AMS Target Scenario,Primary,Wood,Cambodia,2020,0.07633078674336577,Billion Gigajoules
Primary Supply,AMS Target Scenario,Primary,Wood,Cambodia,2030,0.0032862215212294873,Billion Gigajoules
Primary Supply,AMS Target Scenario,Primary,Wood,Cambodia,2040,0.00040389135045573564,Billion Gigajoules
Primary Supply,AMS Target Scenario,Primary,Wood,Cambodia,2050,0.0,Billion Gigajoules
Primary Supply,AMS Target Scenario,Primary,Wood,Cambodia,2060,0.0,Billion Gigajoules
Primary Supply,AMS Target Scenario,Primary,Wood,Indonesia,2010,0.0,Billion Gigajoules
Primary Supply,AMS Target Scenario,Primary,Wood,Indonesia,2020,0.0,Billion Gigajoules
Primary Supply,AMS Target Scenario,Primary,Wood,Indonesia,2030,0.0,Billion Gigajoules
Primary Supply,AMS Target Scenario,Primary,Wood,Indonesia,2040,0.0,Billion Gigajoules
Primary Supply,AMS Target Scenario,Primary,Wood,Indonesia,2050,0.0,Billion Gigajoules
Primary Supply,AMS Target Scenario,Primary,Wood,Indonesia,2060,0.0,Billion Gigajoules
Primary Supply,AMS Target Scenario,Primary,Wood,Laos,2010,0.06991317963583375,Billion Gigajoules
Primary Supply,AMS Target Scenario,Primary,Wood,Laos,2020,0.06670613893196842,Billion Gigajoules
Primary Supply,AMS Target Scenario,Primary,Wood,Laos,2030,0.060381657325812396,Billion Gigajoules
Primary Supply,AMS Target Scenario,Primary,Wood,Laos,2040,0.05933461716605377,Billion Gigajoules
Primary Supply,AMS Target Scenario,Primary,Wood,Laos,2050,0.05845997658745597,Billion Gigajoules
Primary Supply,AMS Target Scenario,Primary,Wood,Laos,2060,0.06423112916376389,Billion Gigajoules
Primary Supply,AMS Target Scenario,Primary,Wood,Malaysia,2010,0.0,Billion Gigajoules
Primary Supply,AMS Target Scenario,Primary,Wood,Malaysia,2020,0.0,Billion Gigajoules
Primary Supply,AMS Target Scenario,Primary,Wood,Malaysia,2030,0.0,Billion Gigajoules
Primary Supply,AMS Target Scenario,Primary,Wood,Malaysia,2040,0.0,Billion Gigajoules
Primary Supply,AMS Target Scenario,Primary,Wood,Malaysia,2050,0.0,Billion Gigajoules
Primary Supply,AMS Target Scenario,Primary,Wood,Malaysia,2060,0.0,Billion Gigajoules
Primary Supply,AMS Target Scenario,Primary,Wood,Myanmar,2010,0.3736194007290676,Billion Gigajoules
Primary Supply,AMS Target Scenario,Primary,Wood,Myanmar,2020,0.3138362853640267,Billion Gigajoules
Primary Supply,AMS Target Scenario,Primary,Wood,Myanmar,2030,0.13565062878051973,Billion Gigajoules
Primary Supply,AMS Target Scenario,Primary,Wood,Myanmar,2040,0.11183420199521224,Billion Gigajoules
Primary Supply,AMS Target Scenario,Primary,Wood,Myanmar,2050,0.11619885331071385,Billion Gigajoules
Primary Supply,AMS Target Scenario,Primary,Wood,Myanmar,2060,0.1593288108615028,Billion Gigajoules
Primary Supply,AMS Target Scenario,Primary,Wood,Philippines,2010,0.18133615314123164,Billion Gigajoules
Primary Supply,AMS Target Scenario,Primary,Wood,Philippines,2020,0.1851140373156891,Billion Gigajoules
Primary Supply,AMS Target Scenario,Primary,Wood,Philippines,2030,0.14164049867994394,Billion Gigajoules
Primary Supply,AMS Target Scenario,Primary,Wood,Philippines,2040,0.08008439282205625,Billion Gigajoules
Primary Supply,AMS Target Scenario,Primary,Wood,Philippines,2050,0.017752486197869247,Billion Gigajoules
Primary Supply,AMS Target Scenario,Primary,Wood,Philippines,2060,0.025053603804570047,Billion Gigajoules
Primary Supply,AMS Target Scenario,Primary,Wood,Singapore,2010,0.0,Billion Gigajoules
Primary Supply,AMS Target Scenario,Primary,Wood,Singapore,2020,0.0,Billion Gigajoules
Primary Supply,AMS Target Scenario,Primary,Wood,Singapore,2030,0.0,Billion Gigajoules
Primary Supply,AMS Target Scenario,Primary,Wood,Singapore,2040,0.0,Billion Gigajoules
Primary Supply,AMS Target Scenario,Primary,Wood,Singapore,2050,0.0,Billion Gigajoules
Primary Supply,AMS Target Scenario,Primary,Wood,Singapore,2060,0.0,Billion Gigajoules
Primary Supply,AMS Target Scenario,Primary,Wood,Thailand,2010,0.5286340063424952,Billion Gigajoules
Primary Supply,AMS Target Scenario,Primary,Wood,Thailand,2020,0.17573955139126002,Billion Gigajoules
Primary Supply,AMS Target Scenario,Primary,Wood,Thailand,2030,0.06499162223389321,Billion Gigajoules
