Country,Year,Scenario,Tech,share_percent,source
Myanmar,2057,ATS,Fluorescent,0.0,projected
Myanmar,2057,ATS,Halogen,0.0,projected
Myanmar,2057,ATS,LED,100.0,projected
Myanmar,2058,ATS,Incandescent,0.0,projected
Myanmar,2058,ATS,CFL,0.0,projected
Myanmar,2058,ATS,Fluorescent,0.0,projected
Myanmar,2058,ATS,Halogen,0.0,projected
Myanmar,2058,ATS,LED,100.0,projected
Myanmar,2059,ATS,Incandescent,0.0,projected
Myanmar,2059,ATS,CFL,0.0,projected
Myanmar,2059,ATS,Fluorescent,0.0,projected
Myanmar,2059,ATS,Halogen,0.0,projected
Myanmar,2059,ATS,LED,100.0,projected
Myanmar,2060,ATS,Incandescent,0.0,projected
Myanmar,2060,ATS,CFL,0.0,projected
Myanmar,2060,ATS,Fluorescent,0.0,projected
Myanmar,2060,ATS,Halogen,0.0,projected
Myanmar,2060,ATS,LED,100.0,projected
Myanmar,2025,RAS,Incandescent,15.0,projected
Myanmar,2025,RAS,CFL,23.0,projected
Myanmar,2025,RAS,Fluorescent,20.0,projected
Myanmar,2025,RAS,Halogen,2.0,projected
Myanmar,2025,RAS,LED,40.0,projected
Myanmar,2026,RAS,Incandescent,13.9394,projected
Myanmar,2026,RAS,CFL,21.3738,projected
Myanmar,2026,RAS,Fluorescent,18.5859,projected
Myanmar,2026,RAS,Halogen,1.8586,projected
Myanmar,2026,RAS,LED,44.2422,projected
Myanmar,2027,RAS,Incandescent,12.6308,projected
Myanmar,2027,RAS,CFL,19.3673,projected
Myanmar,2027,RAS,Fluorescent,16.8411,projected
Myanmar,2027,RAS,Halogen,1.6841,projected
Myanmar,2027,RAS,LED,49.4767,projected
Myanmar,2028,RAS,Incandescent,11.084,projected
Myanmar,2028,RAS,CFL,16.9955,projected
Myanmar,2028,RAS,Fluorescent,14.7787,projected
Myanmar,2028,RAS,Halogen,1.4779,projected
Myanmar,2028,RAS,LED,55.6639,projected
Myanmar,2029,RAS,Incandescent,9.3458,projected
Myanmar,2029,RAS,CFL,14.3302,projected
Myanmar,2029,RAS,Fluorescent,12.4611,projected
Myanmar,2029,RAS,Halogen,1.2461,projected
Myanmar,2029,RAS,LED,62.6168,projected
Myanmar,2030,RAS,Incandescent,7.5,projected
Myanmar,2030,RAS,CFL,11.5,projected
Myanmar,2030,RAS,Fluorescent,10.0,projected
Myanmar,2030,RAS,Halogen,1.0,projected
Myanmar,2030,RAS,LED,70.0,projected
Myanmar,2031,RAS,Incandescent,5.6542,projected
Myanmar,2031,RAS,CFL,8.6698,projected
Myanmar,2031,RAS,Fluorescent,7.5389,projected
Myanmar,2031,RAS,Halogen,0.7539,projected
Myanmar,2031,RAS,LED,77.3832,projected
Myanmar,2032,RAS,Incandescent,3.916,projected
Myanmar,2032,RAS,CFL,6.0045,projected
Myanmar,2032,RAS,Fluorescent,5.2213,projected
Myanmar,2032,RAS,Halogen,0.5221,projected
Myanmar,2032,RAS,LED,84.3361,projected
Myanmar,2033,RAS,Incandescent,2.3692,projected
Myanmar,2033,RAS,CFL,3.6327,projected
Myanmar,2033,RAS,Fluorescent,3.1589,projected
Myanmar,2033,RAS,Halogen,0.3159,projected
Myanmar,2033,RAS,LED,90.5233,projected
Myanmar,2034,RAS,Incandescent,1.0606,projected
Myanmar,2034,RAS,CFL,1.6262,projected
Myanmar,2034,RAS,Fluorescent,1.4141,projected
Myanmar,2034,RAS,Halogen,0.1414,projected
Myanmar,2034,RAS,LED,95.7578,projected
Myanmar,2035,RAS,Incandescent,0.0,projected
Myanmar,2035,RAS,CFL,0.0,projected
Myanmar,2035,RAS,Fluorescent,0.0,projected
Myanmar,2035,RAS,Halogen,0.0,projected
Myanmar,2035,RAS,LED,100.0,projected
Myanmar,2036,RAS,Incandescent,0.0,projected
Myanmar,2036,RAS,CFL,0.0,projected
Myanmar,2036,RAS,Fluorescent,0.0,projected
Myanmar,2036,RAS,Halogen,0.0,projected
Myanmar,2036,RAS,LED,100.0,projected
Myanmar,2037,RAS,Incandescent,0.0,projected
Myanmar,2037,RAS,CFL,0.0,projected
Myanmar,2037,RAS,Fluorescent,0.0,projected
Myanmar,2037,RAS,Halogen,0.0,projected
Myanmar,2037,RAS,LED,100.0,projected
Myanmar,2038,RAS,Incandescent,0.0,projected
Myanmar,2038,RAS,CFL,0.0,projected
Myanmar,2038,RAS,Fluorescent,0.0,projected
Myanmar,2038,RAS,Halogen,0.0,projected
Myanmar,2038,RAS,LED,100.0,projected
Myanmar,2039,RAS,Incandescent,0.0,projected
Myanmar,2039,RAS,CFL,0.0,projected
Myanmar,2039,RAS,Fluorescent,0.0,projected
Myanmar,2039,RAS,Halogen,0.0,projected
Myanmar,2039,RAS,LED,100.0,projected
Myanmar,2040,RAS,Incandescent,0.0,projected
Myanmar,2040,RAS,CFL,0.0,projected
Myanmar,2040,RAS,Fluorescent,0.0,projected
Myanmar,2040,RAS,Halogen,0.0,projected
Myanmar,2040,RAS,LED,100.0,projected
Myanmar,2041,RAS,Incandescent,0.0,projected
Myanmar,2041,RAS,CFL,0.0,projected
Myanmar,2041,RAS,Fluorescent,0.0,projected
Myanmar,2041,RAS,Halogen,0.0,projected
Myanmar,2041,RAS,LED,100.0,projected
Myanmar,2042,RAS,Incandescent,0.0,projected
Myanmar,2042,RAS,CFL,0.0,projected
Myanmar,2042,RAS,Fluorescent,0.0,projected
Myanmar,2042,RAS,Halogen,0.0,projected
Myanmar,2042,RAS,LED,100.0,projected
Myanmar,2043,RAS,Incandescent,0.0,projected
Myanmar,2043,RAS,CFL,0.0,projected
Myanmar,2043,RAS,Fluorescent,0.0,projected
Myanmar,2043,RAS,Halogen,0.0,projected
Myanmar,2043,RAS,LED,100.0,projected
Myanmar,2044,RAS,Incandescent,0.0,projected
Myanmar,2044,RAS,CFL,0.0,projected
Myanmar,2044,RAS,Fluorescent,0.0,projected
Myanmar,2044,RAS,Halogen,0.0,projected
Myanmar,2044,RAS,LED,100.0,projected
Myanmar,2045,RAS,Incandescent,0.0,projected
Myanmar,2045,RAS,CFL,0.0,projected
Myanmar,2045,RAS,Fluorescent,0.0,projected
Myanmar,2045,RAS,Halogen,0.0,projected
Myanmar,2045,RAS,LED,100.0,projected
Myanmar,2046,RAS,Incandescent,0.0,projected
Myanmar,2046,RAS,CFL,0.0,projected
Myanmar,2046,RAS,Fluorescent,0.0,projected
Myanmar,2046,RAS,Halogen,0.0,projected
Myanmar,2046,RAS,LED,100.0,projected
Myanmar,2047,RAS,Incandescent,0.0,projected
Myanmar,2047,RAS,CFL,0.0,projected
Myanmar,2047,RAS,Fluorescent,0.0,projected
Myanmar,2047,RAS,Halogen,0.0,projected
Myanmar,2047,RAS,LED,100.0,projected
Myanmar,2048,RAS,Incandescent,0.0,projected
Myanmar,2048,RAS,CFL,0.0,projected
Myanmar,2048,RAS,Fluorescent,0.0,projected
Myanmar,2048,RAS,Halogen,0.0,projected
Myanmar,2048,RAS,LED,100.0,projected
Myanmar,2049,RAS,Incandescent,0.0,projected
Myanmar,2049,RAS,CFL,0.0,projected
Myanmar,2049,RAS,Fluorescent,0.0,projected
Myanmar,2049,RAS,Halogen,0.0,projected
Myanmar,2049,RAS,LED,100.0,projected
Myanmar,2050,RAS,Incandescent,0.0,projected
Myanmar,2050,RAS,CFL,0.0,projected
Myanmar,2050,RAS,Fluorescent,0.0,projected
Myanmar,2050,RAS,Halogen,0.0,projected
Myanmar,2050,RAS,LED,100.0,projected
Myanmar,2051,RAS,Incandescent,0.0,projected
Myanmar,2051,RAS,CFL,0.0,projected
Myanmar,2051,RAS,Fluorescent,0.0,projected
Myanmar,2051,RAS,Halogen,0.0,projected
Myanmar,2051,RAS,LED,100.0,projected
Myanmar,2052,RAS,Incandescent,0.0,projected
Myanmar,2052,RAS,CFL,0.0,projected
Myanmar,2052,RAS,Fluorescent,0.0,projected
Myanmar,2052,RAS,Halogen,0.0,projected
Myanmar,2052,RAS,LED,100.0,projected
Myanmar,2053,RAS,Incandescent,0.0,projected
Myanmar,2053,RAS,CFL,0.0,projected
Myanmar,2053,RAS,Fluorescent,0.0,projected
Myanmar,2053,RAS,Halogen,0.0,projected
Myanmar,2053,RAS,LED,100.0,projected
Myanmar,2054,RAS,Incandescent,0.0,projected
Myanmar,2054,RAS,CFL,0.0,projected
Myanmar,2054,RAS,Fluorescent,0.0,projected
Myanmar,2054,RAS,Halogen,0.0,projected
Myanmar,2054,RAS,LED,100.0,projected
Myanmar,2055,RAS,Incandescent,0.0,projected
Myanmar,2055,RAS,CFL,0.0,projected
Myanmar,2055,RAS,Fluorescent,0.0,projected
Myanmar,2055,RAS,Halogen,0.0,projected
Myanmar,2055,RAS,LED,100.0,projected
Myanmar,2056,RAS,Incandescent,0.0,projected
Myanmar,2056,RAS,CFL,0.0,projected
Myanmar,2056,RAS,Fluorescent,0.0,projected
Myanmar,2056,RAS,Halogen,0.0,projected
Myanmar,2056,RAS,LED,100.0,projected
Myanmar,2057,RAS,Incandescent,0.0,projected
Myanmar,2057,RAS,CFL,0.0,projected
Myanmar,2057,RAS,Fluorescent,0.0,projected
Myanmar,2057,RAS,Halogen,0.0,projected
Myanmar,2057,RAS,LED,100.0,projected
Myanmar,2058,RAS,Incandescent,0.0,projected
Myanmar,2058,RAS,CFL,0.0,projected
Myanmar,2058,RAS,Fluorescent,0.0,projected
Myanmar,2058,RAS,Halogen,0.0,projected
Myanmar,2058,RAS,LED,100.0,projected
Myanmar,2059,RAS,Incandescent,0.0,projected
Myanmar,2059,RAS,CFL,0.0,projected
Myanmar,2059,RAS,Fluorescent,0.0,projected
Myanmar,2059,RAS,Halogen,0.0,projected
Myanmar,2059,RAS,LED,100.0,projected
Myanmar,2060,RAS,Incandescent,0.0,projected
Myanmar,2060,RAS,CFL,0.0,projected
Myanmar,2060,RAS,Fluorescent,0.0,projected
Myanmar,2060,RAS,Halogen,0.0,projected
Myanmar,2060,RAS,LED,100.0,projected
Philippines,2025,BAS,Incandescent,9.0,projected
Philippines,2025,BAS,CFL,18.0,projected
Philippines,2025,BAS,Fluorescent,15.0,projected
Philippines,2025,BAS,Halogen,3.0,projected
Philippines,2025,BAS,LED,55.0,projected
Philippines,2026,BAS,Incandescent,9.0,projected
Philippines,2026,BAS,CFL,18.0,projected
Philippines,2026,BAS,Fluorescent,15.0,projected
Philippines,2026,BAS,Halogen,3.0,projected
Philippines,2026,BAS,LED,55.0,projected
Philippines,2027,BAS,Incandescent,9.0,projected
Philippines,2027,BAS,CFL,18.0,projected
Philippines,2027,BAS,Fluorescent,15.0,projected
Philippines,2027,BAS,Halogen,3.0,projected
Philippines,2027,BAS,LED,55.0,projected
Philippines,2028,BAS,Incandescent,9.0,projected
Philippines,2028,BAS,CFL,18.0,projected
Philippines,2028,BAS,Fluorescent,15.0,projected
Philippines,2028,BAS,Halogen,3.0,projected
Philippines,2028,BAS,LED,55.0,projected
Philippines,2029,BAS,Incandescent,9.0,projected
Philippines,2029,BAS,CFL,18.0,projected
Philippines,2029,BAS,Fluorescent,15.0,projected
Philippines,2029,BAS,Halogen,3.0,projected
Philippines,2029,BAS,LED,55.0,projected
Philippines,2030,BAS,Incandescent,9.0,projected
Philippines,2030,BAS,CFL,18.0,projected
Philippines,2030,BAS,Fluorescent,15.0,projected
Philippines,2030,BAS,Halogen,3.0,projected
Philippines,2030,BAS,LED,55.0,projected
Philippines,2031,BAS,Incandescent,9.0,projected
Philippines,2031,BAS,CFL,18.0,projected
Philippines,2031,BAS,Fluorescent,15.0,projected
Philippines,2031,BAS,Halogen,3.0,projected
Philippines,2031,BAS,LED,55.0,projected
Philippines,2032,BAS,Incandescent,9.0,projected
Philippines,2032,BAS,CFL,18.0,projected
Philippines,2032,BAS,Fluorescent,15.0,projected
Philippines,2032,BAS,Halogen,3.0,projected
Philippines,2032,BAS,LED,55.0,projected
Philippines,2033,BAS,Incandescent,9.0,projected
Philippines,2033,BAS,CFL,18.0,projected
Philippines,2033,BAS,Fluorescent,15.0,projected
Philippines,2033,BAS,Halogen,3.0,projected
Philippines,2033,BAS,LED,55.0,projected
Philippines,2034,BAS,Incandescent,9.0,projected
Philippines,2034,BAS,CFL,18.0,projected
Philippines,2034,BAS,Fluorescent,15.0,projected
Philippines,2034,BAS,Halogen,3.0,projected
Philippines,2034,BAS,LED,55.0,projected
Philippines,2035,BAS,Incandescent,9.0,projected
Philippines,2035,BAS,CFL,18.0,projected
Philippines,2035,BAS,Fluorescent,15.0,projected
Philippines,2035,BAS,Halogen,3.0,projected
Philippines,2035,BAS,LED,55.0,projected
Philippines,2036,BAS,Incandescent,9.0,projected
Philippines,2036,BAS,CFL,18.0,projected
Philippines,2036,BAS,Fluorescent,15.0,projected
Philippines,2036,BAS,Halogen,3.0,projected
Philippines,2036,BAS,LED,55.0,projected
Philippines,2037,BAS,Incandescent,9.0,projected
Philippines,2037,BAS,CFL,18.0,projected
Philippines,2037,BAS,Fluorescent,15.0,projected
Philippines,2037,BAS,Halogen,3.0,projected
Philippines,2037,BAS,LED,55.0,projected
Philippines,2038,BAS,Incandescent,9.0,projected
Philippines,2038,BAS,CFL,18.0,projected
Philippines,2038,BAS,Fluorescent,15.0,projected
Philippines,2038,BAS,Halogen,3.0,projected
Philippines,2038,BAS,LED,55.0,projected
Philippines,2039,BAS,Incandescent,9.0,projected
Philippines,2039,BAS,CFL,18.0,projected
Philippines,2039,BAS,Fluorescent,15.0,projected
Philippines,2039,BAS,Halogen,3.0,projected
Philippines,2039,BAS,LED,55.0,projected
Philippines,2040,BAS,Incandescent,9.0,projected
Philippines,2040,BAS,CFL,18.0,projected
Philippines,2040,BAS,Fluorescent,15.0,projected
Philippines,2040,BAS,Halogen,3.0,projected
Philippines,2040,BAS,LED,55.0,projected
Philippines,2041,BAS,Incandescent,9.0,projected
Philippines,2041,BAS,CFL,18.0,projected
Philippines,2041,BAS,Fluorescent,15.0,projected
Philippines,2041,BAS,Halogen,3.0,projected
Philippines,2041,BAS,LED,55.0,projected
Philippines,2042,BAS,Incandescent,9.0,projected
Philippines,2042,BAS,CFL,18.0,projected
Philippines,2042,BAS,Fluorescent,15.0,projected
Philippines,2042,BAS,Halogen,3.0,projected
Philippines,2042,BAS,LED,55.0,projected
Philippines,2043,BAS,Incandescent,9.0,projected
Philippines,2043,BAS,CFL,18.0,projected
Philippines,2043,BAS,Fluorescent,15.0,projected
Philippines,2043,BAS,Halogen,3.0,projected
Philippines,2043,BAS,LED,55.0,projected
Philippines,2044,BAS,Incandescent,9.0,projected
Philippines,2044,BAS,CFL,18.0,projected
Philippines,2044,BAS,Fluorescent,15.0,projected
Philippines,2044,BAS,Halogen,3.0,projected
Philippines,2044,BAS,LED,55.0,projected
Philippines,2045,BAS,Incandescent,9.0,projected
Philippines,2045,BAS,CFL,18.0,projected
Philippines,2045,BAS,Fluorescent,15.0,projected
Philippines,2045,BAS,Halogen,3.0,projected
Philippines,2045,BAS,LED,55.0,projected
Philippines,2046,BAS,Incandescent,9.0,projected
Philippines,2046,BAS,CFL,18.0,projected
Philippines,2046,BAS,Fluorescent,15.0,projected
Philippines,2046,BAS,Halogen,3.0,projected
Philippines,2046,BAS,LED,55.0,projected
Philippines,2047,BAS,Incandescent,9.0,projected
Philippines,2047,BAS,CFL,18.0,projected
Philippines,2047,BAS,Fluorescent,15.0,projected
Philippines,2047,BAS,Halogen,3.0,projected
Philippines,2047,BAS,LED,55.0,projected
Philippines,2048,BAS,Incandescent,9.0,projected
Philippines,2048,BAS,CFL,18.0,projected
Philippines,2048,BAS,Fluorescent,15.0,projected
Philippines,2048,BAS,Halogen,3.0,projected
Philippines,2048,BAS,LED,55.0,projected
Philippines,2049,BAS,Incandescent,9.0,projected
Philippines,2049,BAS,CFL,18.0,projected
Philippines,2049,BAS,Fluorescent,15.0,projected
Philippines,2049,BAS,Halogen,3.0,projected
Philippines,2049,BAS,LED,55.0,projected
Philippines,2050,BAS,Incandescent,9.0,projected
Philippines,2050,BAS,CFL,18.0,projected
Philippines,2050,BAS,Fluorescent,15.0,projected
Philippines,2050,BAS,Halogen,3.0,projected
Philippines,2050,BAS,LED,55.0,projected
Philippines,2051,BAS,Incandescent,9.0,projected
Philippines,2051,BAS,CFL,18.0,projected
Philippines,2051,BAS,Fluorescent,15.0,projected
Philippines,2051,BAS,Halogen,3.0,projected
Philippines,2051,BAS,LED,55.0,projected
Philippines,2052,BAS,Incandescent,9.0,projected
Philippines,2052,BAS,CFL,18.0,projected
Philippines,2052,BAS,Fluorescent,15.0,projected
Philippines,2052,BAS,Halogen,3.0,projected
Philippines,2052,BAS,LED,55.0,projected
Philippines,2053,BAS,Incandescent,9.0,projected
Philippines,2053,BAS,CFL,18.0,projected
Philippines,2053,BAS,Fluorescent,15.0,projected
Philippines,2053,BAS,Halogen,3.0,projected
Philippines,2053,BAS,LED,55.0,projected
Philippines,2054,BAS,Incandescent,9.0,projected
Philippines,2054,BAS,CFL,18.0,projected
Philippines,2054,BAS,Fluorescent,15.0,projected
Philippines,2054,BAS,Halogen,3.0,projected
Philippines,2054,BAS,LED,55.0,projected
Philippines,2055,BAS,Incandescent,9.0,projected
Philippines,2055,BAS,CFL,18.0,projected
Philippines,2055,BAS,Fluorescent,15.0,projected
Philippines,2055,BAS,Halogen,3.0,projected
Philippines,2055,BAS,LED,55.0,projected
Philippines,2056,BAS,Incandescent,9.0,projected
Philippines,2056,BAS,CFL,18.0,projected
Philippines,2056,BAS,Fluorescent,15.0,projected
Philippines,2056,BAS,Halogen,3.0,projected
Philippines,2056,BAS,LED,55.0,projected
Philippines,2057,BAS,Incandescent,9.0,projected
Philippines,2057,BAS,CFL,18.0,projected
Philippines,2057,BAS,Fluorescent,15.0,projected
Philippines,2057,BAS,Halogen,3.0,projected
Philippines,2057,BAS,LED,55.0,projected
Philippines,2058,BAS,Incandescent,9.0,projected
Philippines,2058,BAS,CFL,18.0,projected
Philippines,2058,BAS,Fluorescent,15.0,projected
Philippines,2058,BAS,Halogen,3.0,projected
Philippines,2058,BAS,LED,55.0,projected
Philippines,2059,BAS,Incandescent,9.0,projected
Philippines,2059,BAS,CFL,18.0,projected
Philippines,2059,BAS,Fluorescent,15.0,projected
Philippines,2059,BAS,Halogen,3.0,projected
Philippines,2059,BAS,LED,55.0,projected
Philippines,2060,BAS,Incandescent,9.0,projected
Philippines,2060,BAS,CFL,18.0,projected
Philippines,2060,BAS,Fluorescent,15.0,projected
Philippines,2060,BAS,Halogen,3.0,projected
Philippines,2060,BAS,LED,55.0,projected
Philippines,2025,ATS,Incandescent,9.0,projected
Philippines,2025,ATS,CFL,18.0,projected
Philippines,2025,ATS,Fluorescent,15.0,projected
Philippines,2025,ATS,Halogen,3.0,projected
Philippines,2025,ATS,LED,55.0,projected
Philippines,2026,ATS,Incandescent,8.6752,projected
Philippines,2026,ATS,CFL,17.3505,projected
Philippines,2026,ATS,Fluorescent,14.4587,projected
Philippines,2026,ATS,Halogen,2.8917,projected
Philippines,2026,ATS,LED,56.6238,projected
Philippines,2027,ATS,Incandescent,8.2687,projected
Philippines,2027,ATS,CFL,16.5374,projected
Philippines,2027,ATS,Fluorescent,13.7812,projected
Philippines,2027,ATS,Halogen,2.7562,projected
Philippines,2027,ATS,LED,58.6565,projected
Philippines,2028,ATS,Incandescent,7.7709,projected
Philippines,2028,ATS,CFL,15.5419,projected
Philippines,2028,ATS,Fluorescent,12.9515,projected
Philippines,2028,ATS,Halogen,2.5903,projected
Philippines,2028,ATS,LED,61.1454,projected
Philippines,2029,ATS,Incandescent,7.1776,projected
Philippines,2029,ATS,CFL,14.3552,projected
Philippines,2029,ATS,Fluorescent,11.9626,projected
Philippines,2029,ATS,Halogen,2.3925,projected
Philippines,2029,ATS,LED,64.1121,projected
Philippines,2030,ATS,Incandescent,6.4926,projected
Philippines,2030,ATS,CFL,12.9852,projected
Philippines,2030,ATS,Fluorescent,10.821,projected
Philippines,2030,ATS,Halogen,2.1642,projected
Philippines,2030,ATS,LED,67.537,projected
Philippines,2031,ATS,Incandescent,5.7304,projected
Philippines,2031,ATS,CFL,11.4608,projected
Philippines,2031,ATS,Fluorescent,9.5506,projected
Philippines,2031,ATS,Halogen,1.9101,projected
Philippines,2031,ATS,LED,71.3481,projected
Philippines,2032,ATS,Incandescent,4.9162,projected
Philippines,2032,ATS,CFL,9.8325,projected
Philippines,2032,ATS,Fluorescent,8.1937,projected
Philippines,2032,ATS,Halogen,1.6387,projected
Philippines,2032,ATS,LED,75.4188,projected
Philippines,2033,ATS,Incandescent,4.0838,projected
Philippines,2033,ATS,CFL,8.1675,projected
Philippines,2033,ATS,Fluorescent,6.8063,projected
Philippines,2033,ATS,Halogen,1.3613,projected
Philippines,2033,ATS,LED,79.5812,projected
Philippines,2034,ATS,Incandescent,3.2696,projected
Philippines,2034,ATS,CFL,6.5392,projected
Philippines,2034,ATS,Fluorescent,5.4494,projected
Philippines,2034,ATS,Halogen,1.0899,projected
Philippines,2034,ATS,LED,83.6519,projected
Philippines,2035,ATS,Incandescent,2.5074,projected
Philippines,2035,ATS,CFL,5.0148,projected
Philippines,2035,ATS,Fluorescent,4.179,projected
Philippines,2035,ATS,Halogen,0.8358,projected
Philippines,2035,ATS,LED,87.463,projected
Philippines,2036,ATS,Incandescent,1.8224,projected
Philippines,2036,ATS,CFL,3.6448,projected
Philippines,2036,ATS,Fluorescent,3.0374,projected
Philippines,2036,ATS,Halogen,0.6075,projected
Philippines,2036,ATS,LED,90.8879,projected
Philippines,2037,ATS,Incandescent,1.2291,projected
Philippines,2037,ATS,CFL,2.4581,projected
Philippines,2037,ATS,Fluorescent,2.0485,projected
Philippines,2037,ATS,Halogen,0.4097,projected
Philippines,2037,ATS,LED,93.8546,projected
Philippines,2038,ATS,Incandescent,0.7313,projected
Philippines,2038,ATS,CFL,1.4626,projected
Philippines,2038,ATS,Fluorescent,1.2188,projected
Philippines,2038,ATS,Halogen,0.2438,projected
Philippines,2038,ATS,LED,96.3435,projected
Philippines,2039,ATS,Incandescent,0.3248,projected
Philippines,2039,ATS,CFL,0.6495,projected
Philippines,2039,ATS,Fluorescent,0.5413,projected
Philippines,2039,ATS,Halogen,0.1083,projected
Philippines,2039,ATS,LED,98.3762,projected
Philippines,2040,ATS,Incandescent,0.0,projected
Philippines,2040,ATS,CFL,0.0,projected
Philippines,2040,ATS,Fluorescent,0.0,projected
Philippines,2040,ATS,Halogen,0.0,projected
Philippines,2040,ATS,LED,100.0,projected
Philippines,2041,ATS,Incandescent,0.0,projected
Philippines,2041,ATS,CFL,0.0,projected
Philippines,2041,ATS,Fluorescent,0.0,projected
Philippines,2041,ATS,Halogen,0.0,projected
Philippines,2041,ATS,LED,100.0,projected
Philippines,2042,ATS,Incandescent,0.0,projected
Philippines,2042,ATS,CFL,0.0,projected
Philippines,2042,ATS,Fluorescent,0.0,projected
Philippines,2042,ATS,Halogen,0.0,projected
Philippines,2042,ATS,LED,100.0,projected
Philippines,2043,ATS,Incandescent,0.0,projected
Philippines,2043,ATS,CFL,0.0,projected
Philippines,2043,ATS,Fluorescent,0.0,projected
Philippines,2043,ATS,Halogen,0.0,projected
Philippines,2043,ATS,LED,100.0,projected
Philippines,2044,ATS,Incandescent,0.0,projected
Philippines,2044,ATS,CFL,0.0,projected
Philippines,2044,ATS,Fluorescent,0.0,projected
Philippines,2044,ATS,Halogen,0.0,projected
Philippines,2044,ATS,LED,100.0,projected
Philippines,2045,ATS,Incandescent,0.0,projected
Philippines,2045,ATS,CFL,0.0,projected
Philippines,2045,ATS,Fluorescent,0.0,projected
Philippines,2045,ATS,Halogen,0.0,projected
Philippines,2045,ATS,LED,100.0,projected
Philippines,2046,ATS,Incandescent,0.0,projected
Philippines,2046,ATS,CFL,0.0,projected
Philippines,2046,ATS,Fluorescent,0.0,projected
Philippines,2046,ATS,Halogen,0.0,projected
Philippines,2046,ATS,LED,100.0,projected
Philippines,2047,ATS,Incandescent,0.0,projected
Philippines,2047,ATS,CFL,0.0,projected
Philippines,2047,ATS,Fluorescent,0.0,projected
Philippines,2047,ATS,Halogen,0.0,projected
Philippines,2047,ATS,LED,100.0,projected
Philippines,2048,ATS,Incandescent,0.0,projected
Philippines,2048,ATS,CFL,0.0,projected
Philippines,2048,ATS,Fluorescent,0.0,projected
Philippines,2048,ATS,Halogen,0.0,projected
Philippines,2048,ATS,LED,100.0,projected
Philippines,2049,ATS,Incandescent,0.0,projected
Philippines,2049,ATS,CFL,0.0,projected
Philippines,2049,ATS,Fluorescent,0.0,projected
Philippines,2049,ATS,Halogen,0.0,projected
Philippines,2049,ATS,LED,100.0,projected
Philippines,2050,ATS,Incandescent,0.0,projected
Philippines,2050,ATS,CFL,0.0,projected
Philippines,2050,ATS,Fluorescent,0.0,projected
Philippines,2050,ATS,Halogen,0.0,projected
Philippines,2050,ATS,LED,100.0,projected
Philippines,2051,ATS,Incandescent,0.0,projected
Philippines,2051,ATS,CFL,0.0,projected
Philippines,2051,ATS,Fluorescent,0.0,projected
Philippines,2051,ATS,Halogen,0.0,projected
Philippines,2051,ATS,LED,100.0,projected
Philippines,2052,ATS,Incandescent,0.0,projected
Philippines,2052,ATS,CFL,0.0,projected
Philippines,2052,ATS,Fluorescent,0.0,projected
Philippines,2052,ATS,Halogen,0.0,projected
Philippines,2052,ATS,LED,100.0,projected
Philippines,2053,ATS,Incandescent,0.0,projected
Philippines,2053,ATS,CFL,0.0,projected
Philippines,2053,ATS,Fluorescent,0.0,projected
Philippines,2053,ATS,Halogen,0.0,projected
Philippines,2053,ATS,LED,100.0,projected
Philippines,2054,ATS,Incandescent,0.0,projected
