ams,branch,branch_type,variable,year,value,unit,unit_source
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical CCS,Transformation Process,Costs of Production,2045,18242359.007972404,Thousand U.S. Dollar,inferred
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical CCS,Transformation Process,Costs of Production,2050,23614704.217439998,Thousand U.S. Dollar,inferred
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical CCS,Transformation Process,Costs of Production,2055,23614704.217439998,Thousand U.S. Dollar,inferred
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical CCS,Transformation Process,Costs of Production,2060,23614704.217439998,Thousand U.S. Dollar,inferred
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical CCS,Transformation Process,Energy Generation,2025,8516308.064298943,Gigajoule,inferred
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical CCS,Transformation Process,Energy Generation,2030,9711471.532626929,Gigajoule,inferred
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical CCS,Transformation Process,Energy Generation,2035,4243220.160539273,Gigajoule,inferred
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical CCS,Transformation Process,Energy Generation,2040,4939266.145719241,Gigajoule,inferred
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical CCS,Transformation Process,Energy Generation,2045,3953657.66200209,Gigajoule,inferred
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical CCS,Transformation Process,Energy Generation,2050,1721500.5749453509,Gigajoule,inferred
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical CCS,Transformation Process,Energy Generation,2055,1561319.221544726,Gigajoule,inferred
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical CCS,Transformation Process,Energy Generation,2060,3401155.818358796,Gigajoule,inferred
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical CCS,Transformation Process,Power Generation,2025,14072575.778115943,Megawatt,inferred
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical CCS,Transformation Process,Power Generation,2030,10346945.933687426,Megawatt,inferred
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical CCS,Transformation Process,Power Generation,2035,2800861.2357433485,Megawatt,inferred
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical CCS,Transformation Process,Power Generation,2040,3576889.667024507,Megawatt,inferred
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical CCS,Transformation Process,Power Generation,2045,3165777.612907952,Megawatt,inferred
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical CCS,Transformation Process,Power Generation,2050,1327862.520756314,Megawatt,inferred
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical CCS,Transformation Process,Power Generation,2055,1090905.390610822,Megawatt,inferred
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical CCS,Transformation Process,Power Generation,2060,1707935.1864611031,Megawatt,inferred
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical CCS,Transformation Process,Curtailed Energy Production,2025,8454883.208132394,Gigajoule,inferred
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical CCS,Transformation Process,Curtailed Energy Production,2030,9633404.26851106,Gigajoule,inferred
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical CCS,Transformation Process,Curtailed Energy Production,2035,4197534.335321735,Gigajoule,inferred
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical CCS,Transformation Process,Curtailed Energy Production,2040,4921751.432622331,Gigajoule,inferred
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical CCS,Transformation Process,Curtailed Energy Production,2045,3830524.777597285,Gigajoule,inferred
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical CCS,Transformation Process,Curtailed Energy Production,2050,1965670.317784122,Gigajoule,inferred
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical CCS,Transformation Process,Curtailed Energy Production,2055,2535123.364816794,Gigajoule,inferred
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical CCS,Transformation Process,Curtailed Energy Production,2060,5291399.317410687,Gigajoule,inferred
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical CCS,Transformation Process,Pollutant Loadings,2025,486861903.53702456,Metric Tonne CO2 Equivalent,inferred
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical CCS,Transformation Process,Pollutant Loadings,2030,133411505.20503446,Metric Tonne CO2 Equivalent,inferred
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical CCS,Transformation Process,Pollutant Loadings,2035,14571234.238000166,Metric Tonne CO2 Equivalent,inferred
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical CCS,Transformation Process,Pollutant Loadings,2040,868482.6273331413,Metric Tonne CO2 Equivalent,inferred
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical CCS,Transformation Process,Pollutant Loadings,2045,33486173.57465703,Metric Tonne CO2 Equivalent,inferred
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical CCS,Transformation Process,Pollutant Loadings,2050,47347379.77705564,Metric Tonne CO2 Equivalent,inferred
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical CCS,Transformation Process,Pollutant Loadings,2055,44816.36402804671,Metric Tonne CO2 Equivalent,inferred
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical CCS,Transformation Process,Pollutant Loadings,2060,104610.0351290948,Metric Tonne CO2 Equivalent,inferred
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical CCS,Transformation Process,Energy Generation,2025,8384842.372277681,Gigajoule,inferred
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical CCS,Transformation Process,Energy Generation,2030,9566447.72776999,Gigajoule,inferred
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical CCS,Transformation Process,Energy Generation,2035,2705843.8501399197,Gigajoule,inferred
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical CCS,Transformation Process,Energy Generation,2040,2325423.428528301,Gigajoule,inferred
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical CCS,Transformation Process,Energy Generation,2045,2605087.8263221057,Gigajoule,inferred
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical CCS,Transformation Process,Energy Generation,2050,2450599.1698264233,Gigajoule,inferred
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical CCS,Transformation Process,Energy Generation,2055,2730888.91496663,Gigajoule,inferred
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical CCS,Transformation Process,Energy Generation,2060,5193948.86366204,Gigajoule,inferred
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical CCS,Transformation Process,Power Generation,2025,13940278.754697982,Megawatt,inferred
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical CCS,Transformation Process,Power Generation,2030,10337185.604105325,Megawatt,inferred
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical CCS,Transformation Process,Power Generation,2035,3269375.9380676504,Megawatt,inferred
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical CCS,Transformation Process,Power Generation,2040,3600338.630204595,Megawatt,inferred
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical CCS,Transformation Process,Power Generation,2045,3105901.8120614067,Megawatt,inferred
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical CCS,Transformation Process,Power Generation,2050,1643133.5265333303,Megawatt,inferred
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical CCS,Transformation Process,Power Generation,2055,1888452.0085084825,Megawatt,inferred
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical CCS,Transformation Process,Power Generation,2060,3316948.025404147,Megawatt,inferred
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical CCS,Transformation Process,Curtailed Energy Production,2025,8393353.137567412,Gigajoule,inferred
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical CCS,Transformation Process,Curtailed Energy Production,2030,9869854.674319208,Gigajoule,inferred
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical CCS,Transformation Process,Curtailed Energy Production,2035,2777055.6545078224,Gigajoule,inferred
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical CCS,Transformation Process,Curtailed Energy Production,2040,2363087.4846854224,Gigajoule,inferred
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical CCS,Transformation Process,Curtailed Energy Production,2045,2637828.768079675,Gigajoule,inferred
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical CCS,Transformation Process,Curtailed Energy Production,2050,2687652.3220821843,Gigajoule,inferred
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical CCS,Transformation Process,Curtailed Energy Production,2055,4305288.770628221,Gigajoule,inferred
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical CCS,Transformation Process,Curtailed Energy Production,2060,6601843.930324865,Gigajoule,inferred
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal IGCC,Transformation Process,Costs of Production,2035,271080.00000000006,Thousand U.S. Dollar,inferred
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal IGCC,Transformation Process,Costs of Production,2040,493200.0,Thousand U.S. Dollar,inferred
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal IGCC,Transformation Process,Costs of Production,2045,6631200.000000001,Thousand U.S. Dollar,inferred
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal IGCC,Transformation Process,Costs of Production,2050,7402752.0,Thousand U.S. Dollar,inferred
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal IGCC,Transformation Process,Costs of Production,2055,48428827.32752274,Thousand U.S. Dollar,inferred
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal IGCC,Transformation Process,Costs of Production,2060,131325740.01203544,Thousand U.S. Dollar,inferred
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal IGCC,Transformation Process,Energy Generation,2025,8421778.00777161,Gigajoule,inferred
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal IGCC,Transformation Process,Energy Generation,2030,9884764.432194645,Gigajoule,inferred
